feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Bifidobacterium_longum	Klebsiella_variicola	Bacteroides_uniformis	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Klebsiella_quasipneumoniae	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Faecalibacterium_prausnitzii	Anaerostipes_hadrus	Parabacteroides_distasonis	Streptococcus_salivarius	Veillonella_atypica	Erysipelatoclostridium_ramosum	Streptococcus_parasanguinis	Haemophilus_parainfluenzae	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Veillonella_infantium	Veillonella_dispar	Eubacterium_sp_CAG_38	Enterococcus_faecalis	Bifidobacterium_pseudocatenulatum	Klebsiella_oxytoca	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Lactobacillus_rhamnosus	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Bacteroides_dorei	Collinsella_aerofaciens	Enterobacter_cloacae_complex	Bacteroides_caccae
G78899	0.72030731200049	0	0	0.000242451375600656	0	0	0	0	0	0	0	0	0	0	0	0	0.261029276491795	0	0	0	0	0.000504430416044094	0	0	0.00186170589980088	0.0125703689680328	0	0	0	0	0	0.000198462741112703	0.00111410466787245	0	0	0	0	0	0	0	0	0.00073783739950704	0.00143405003974394	0	0	0	0	0
G78902	0.000389907510685052	0	0	0.0030516814723743	0	0.00025997181178563	0	0	0.00083273319240565	0	0	0.000294815465199926	0	0	0	0	0.111101951124094	0	0	0.000624474583814149	0	0.0034255227451738	0	0	0.000362795734253179	0	0	0	0	0	0.000211873512115751	0	0	0	0.040897612677547	0	0	0.000729507613990962	0	0	0.000395731521918566	0	0.837421421034642	0	0	0	0	0
G78903	0.120627263693226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229038880190296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103508860268344	0	0	0	0	0	0	0	0.856365339427476	0	0	0	0	0
G78904	0.0282484191601534	0	0	0.904714784762962	0	0	0.000570713709317686	0	0	0	0	0	0	0.00794161916995525	0.000597870346787078	0	0	0	0	0	0	0	0	0	0	0.00355741342787521	0	0	0	0	0.00392827125831659	0	0	0	0.00123392971501549	0	0	0	0	0.0489004054719352	0	0	0.000306572977681805	0	0	0	0	0
G78905	0.00012566458290423	0	0	0.0629454396422995	0	0	0	0	0.000104036256284856	0	0	0	0	0	0	0	0.307544390888747	0	0	0	0	0.000287376376840748	0	0	0.000329231194094906	0	0	0	0	0	0	0	0	0	0.00181758048516142	0	0	0	0	0	0	0	0.626846280573667	0	0	0	0	0
G78909	0.0440935340640149	0	0	0.750652590869326	0	0	0	0	0	0	0	0	0	0	0	0	0.0113835369478604	0	0	0	0	0.000374074229215771	0	0	0	0.000301575320727116	0	0.000288283854170862	0	0	0	0	0	0	0.190160005091034	0	0	0	0	0	0	0	0.00274639962365011	0	0	0	0	0
G80277	0.00250156138195299	0.0181151647661883	0.00950078898556482	0.128287507398935	0.0129931619089592	0.423120081538775	0.0055341925626236	0	0.0329991685958564	0.0013206497640068	0.00331805147745801	0.000109693904293527	0.000243488045687997	0	0.0130563845040447	0.000346265290006367	0.00445292407744454	0.00218544840652583	0.0212383609634086	0.00700603619077488	0.00240710574416723	0	0	0.000797577353385451	0	0	0	0.00415918217412454	0	0	0	0	0	0	0	0.0307808660544486	0.00209196542404908	0.0190387550184961	0.229375465591184	0	0	0	0	0.000715009724931998	0.00483701485169006	0.0170790707164719	0.000342806960018787	0.00204625062452576
G80300	0.0232010042454642	0.00519307424548818	0	0.108242381583435	0	0.13848472748281	0.00117757400764661	0.00133637851231064	0.0288986636319216	0	0	0.00242422067106694	0.00694065417230664	0.000798822133842148	0.00133022249011932	0.00272044011176415	0.389106094451535	0.00249235427260807	0.00154088365629321	0.00066735454128192	0.0255174423585036	0	0	0.000251562194970405	0	0	0	0.000422052707862002	0	0	0.010666508349079	0	0	0.000107052182513329	0	0	0	0.174729925394228	0.00556473104286876	0.00973444485357066	0.029814032829962	0	0	0	0	0.0235484543115162	0	0.00508894356503175
G80315	0.000412416851441242	0	0	0.0733299221104099	0	0.102206265279436	0.0202353743817158	0	0.176341463414634	0	0.0331149013588038	0.00574427198817443	0.01748433680141	0	0.0202499289328558	0	0	0.0093083176985616	0.0608223321394053	0.049418500198988	0.00343100801637387	0	0.000627210188185798	0.00256364773437944	0.000456990164307237	0.000486895218602536	0.0864179885155495	0	0	0.00136369321735175	0	0.000178520666325544	0	0	0	0.0917600773210529	0	0	0	0	0	0	0	0.0196711581101825	0.183651145602365	0.0407236340894878	0	0
G80324	0	0.0683634172210591	0.000178335558564803	0.0726990849008038	0	0.000403963065252717	0	0.00370488820408034	0	0	0	0	0	0.00860581355426863	0.00198084570420683	0.000529194257489334	0.185393419470729	0.0190752997457463	0.00195508612352525	0.0569967050193798	0	0	0	0	0	0	0	0	0	0	0.0323813781217144	0	0	0	0	0.134342289873486	0	0.393556062556944	0.017441085527224	0.0023931310955259	0	0	0	0	0	0	0	0
G80367	0.04124607498626	0	0	0.202822918208132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035699452631739	0.00645651815674361	0	0	0	0.198138465649933	0	0	0	0	0	0	0.00129860761128739	0.0323132074667486	0	0	0.497345203401333	0	0.000843259492097244	0	0.0022454235312822	0	0	0.0169333269698659	0	0
G80382	0.00474533894756249	0	0	0.384988738377933	0	0	0	0	0	0	0	0.00517444412779622	0	0	0	0	0.208802333378863	0	0	0	0	0	0	0	0	0.00519434237691893	0	0.00213473363045804	0	0	0	0.000889575397220203	0.000296899864028631	0	0.00149720272212545	0	0	0.250610241077968	0.0406055812902497	0.00184705216432806	0	0.00749365813571393	0	0	0	0.0857198585088342	0	0
G80394	0.0364886301152331	0	0	0.702860569084786	0	0	0.00162256582631787	0.0127388822989891	0	0	0.00340483390344287	0	0.00130259620704329	0	0.0107761156411571	0.00265514881525908	0.153751787890998	0.00113249579128622	0.00189958650340794	0.000391739562135534	0	0.000198921416433509	0	0	0	0	0	0	0	0.000782122841886295	0.0171816112973802	0	0	0	0.0433454287349898	0	0	0	0.00102930530651134	0.00799924048186453	0	0	0	0	0.00043841828087817	0	0	0
G80398	0	0	0	0.0267171918764215	0	0.00530929240489343	0	0	0	0	0	0.00380712612299216	0.0133611600911813	0.406506815945955	0	0	0.0481320359289114	0.000349472681941611	0	0.230449188317377	0.00358692948664803	0	0.0410611704332649	0	0	0.0509310225756575	0	0.00268007405273779	0	0.00668848618391644	0	0.00788936449178061	0.0214458275675505	0	0.000514646869126487	0.0950917197517558	0	0	0	0	0.00280870906009263	0	0.0326697661577963	0	0	0	0	0
G80406	0.01316160007442	0	0	0.0458726817088511	0	0	0	0	0.601476182391296	0	0	0	0	0	0	0.00262976544068393	0.061359185302908	0.0223571032044362	0	0	0	0	0.00167854804750399	0.00692157059559777	0	0	0	0.0476167810943193	0	0.00104147098166382	0.00299017730070435	0.000395356507096957	0.00494153459297138	0.00674407588820557	0	0	0	0.0560409715142082	0	0	0.00215186726721653	0	0.122621128087917	0	0	0	0	0
G80451	0	0	0	0.226737949805162	0	0	0.000923000349669075	0	0	0	0.0173397271321151	0.000688312547449463	0	0.0782171917478098	0	0	0.00372232180265434	0	0.000512296695784755	0.00144868527578179	0	0.00296352416024294	0	0	0.00160698141083596	0	0	0	0	0	0.00105136985222544	0	0	0	0.0400245083369298	0.0686509074069991	0	0	0	0	0	0	0	0	0	0.556113223476341	0	0
G80453	0.340415359612386	0	0.00593655394050712	0.490031180733097	0.000894116764657556	0	0.00059897348191633	0.0606465417650522	0	0.00109963649492244	0	0	0	0	0.0496475283656954	0	0	0	0	0	0	0.000323746544169845	0.000141427237063725	0.00383569735757774	0	0	0	0.00991007664296869	0	0.000179458980963258	0.0057602730997026	0	0	0	0	0	0	0	0	0	0.0276568112893471	0	0	0	0	0	0.00292261768997306	0
G80456	0.0404573502690875	0	0.00530702534320114	0.389162292699061	0.0013595705689035	0	0	0	0	0.000828478162506912	0	0	0	0	0.25853240454253	0	0	0	0	0	0	0	0	0.13508580109723	0	0	0	0.000587948750882356	0.00035370061160099	0.000207281987325259	0.00054419644007807	0	0	0	0.00314897510211941	0	0	0	0.000139595862937439	0	0	0	0	0	0	0.164285378562537	0	0
G80457	0.0340839164996034	0	0	0.0132023126038068	0	0.0688251115637296	0	0	0	0	0	0.0360481466555799	0.0667935323709193	0	0	0	0	0	0	0	0.0541526285288318	0	0	0	0	0.000263792067003986	0	0	0	0	0	0	0	0	0	0	0	0.00719173630320236	0	0	0	0.000129494284788755	0	0	0.6976112307371	0.0216980983854344	0	0
G80459	0.538993641319367	0	0	0.254261076867554	0	0	0	0	0	0	0	0	0	0	0.0857355093999419	0	0.028304190135239	0	0	0	0	0	0	0	0	0.00367811561965787	0	0.0611079252738786	0	0	0.00125710296892074	0	0	0	0.0215066154150553	0	0	0	0	0	0	0.00515582300038505	0	0	0	0	0	0
G80464	0.0392755572446001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211839744805306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939540468274869	0	0	0
G80465	0.0782512243859423	0	0	0.00923437431702864	0	0.094938683457787	0	0	0	0	0	0	0	0	0.00391226046126658	0	0.00463678655683785	0	0	0	0	0	0	0	0	0	0	0.00848448429421514	0	0	0	0	0	0	0.000291935794977662	0	0	0.000818863864484046	0.797191541561351	0	0	0	0.000974656524303855	0	0	0.00126518878180566	0	0
G80467	0.0716159265186749	0	0	0.248608261393346	0	0.00139843708939589	0	0	0.000137705347141139	0	0	0.0073855924911039	0	0	0	0	0	0	0.0196923799090861	0	0.179650730804467	0	0	0	0	0.00226550415357457	0	0	0	0	0	0	0.00014388856198003	0	0	0	0	0.0108794953260049	0.312761305235431	0.000622830078042477	0.00205682065276199	0.00308362076694536	0.000269356296419197	0.0877203672005186	0.0190433999849542	0.0326643781901524	0	0
G80468	0	0	0	0.000324181798989658	0.000200197533574398	0	0	0	0.221525330946853	0.0021536006813326	0	0	0	0	0	0	0.0254668488307322	0	0	0	0	0	0	0	0	0	0	0.00864785243829379	0	0	0	0.000648363597979317	0.00185515713453334	0	0	0.023323563480044	0	0	0	0	0	0	0.380243618065168	0	0.335611285492499	0	0	0
G80470	0.000226282705593016	0	0	0.11730382009973	0	0.00516617521210937	0.00290810070622894	0.0107165404379153	0.00276828374992756	0	0.00267752537478456	0	0	0.00864028929845309	0.000358587566654514	0.0109376106692602	0.120132967151907	0	0.00363110154605052	0.0126589536356548	0	0.000419604176970246	0.000245139597725767	0	0	0	0.00197276819483125	0	0	0	0	0	0.000182896522881076	0	0	0.426932455838845	0	0.144872136473614	0.0130463631187399	0.0245176391661636	0	0	0	0	0	0.0868154449904596	0	0.0028693137655006
G80472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386002096014973	0.0356455828743608	0	0.528250285992886	0	0	0	0.0857742746749917	0.251955767499879	0	0	0	0.000408113814439365	0	0	0	0	0.0941059541832932	0	0	0	0	0	0
G80475	0.342073497887861	0	0.027255277827457	0	0.0225763304457784	0	0.0269852465169236	0	0.000583136645415135	0.00420916343191659	0	0	0	0	0.246351176726928	0	0	0.0133136519467696	0	0	0	0.000298999221644823	0.0107047766825948	0	0	0.000525200823192465	0	0.247431050074183	0.0233038028569917	0	0	0.00569861785279767	0.026347700577595	0	0.000850900902035562	0	0.000963749807930155	0	0	0	0	0	0.000527719771984755	0	0	0	0	0
G80480	0.0228915741289775	0	0	0.406961953817597	0	0.000115779849586612	0	0	0.000656018870207575	0	0	0	0	0	0.000184364097000017	0	0.556643308190797	0	0	0	0	0.000670780047908557	0.000199225690875835	0	0	0.000167895844326812	0	0.00108188386768964	0	0	0	0	0.000366719870503301	0	0	0	0	0.00531884394874558	0	0	0	0	0	0	0	0.00474165177578474	0	0
G80481	0.137203318290086	0	0	0.121404525373663	0	0.0175965165856654	0	0	0.137779310263529	0	0	0.0338251477418866	0	0	0.0156742511613164	0	0	0	0	0	0.165195742309246	0.000150519789914104	0.00220387605377497	0.00609075764829365	0	0	0	0.00678736192619924	0	0	0	0	0	0	0.00174292966305179	0	0	0.0267313978169282	0.0160449293386538	0	0	0	0	0.0581330568746503	0	0.0984352490933338	0	0.155001110069807
G80484	0.0140713187311212	0	0.000571895815389932	0.0334580621977799	0.000804385164194728	0.423489259376847	0.0156292538759204	0.0283540232141897	0	0	0.0270360394634929	0	0	0.0189737658972171	0	0.00733589009433308	0.0361161826461509	0.0903588392648626	0.0651901766371057	0.0147531631201936	0.0181549230202582	0	0	0	0	0	0.00259644198020762	0	0	0	0.000366106597415777	0	0.000126155203313335	0	0	0.152608037299033	0	0	0.0157641536635669	0	0	0	0	0	0	0.0214895245126439	0.0127524022247622	0
G80488	0.178392436058754	0.342100246589315	0.0018302814266599	0	0	0	0	0	0	0	0	0	0	0	0.0251747527907074	0	0	0.0747810401173968	0	0	0	0	0	0	0.000199039735706284	0	0	0.150051485088732	0.00244120187222425	0	0	0.000179955210668357	0.000188365340346088	0	0.00996837575596823	0	0.214692820013521	0	0	0	0	0	0	0	0	0	0	0
G80489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257658177803278	0.0127168722186597	0	0.00374863193014768	0	0	0.00227328611583875	0	0	0.00151979301766076	0	0	0	0	0.0269951219570993	0	0	0.715214413308969	0	0	0	0	0.234955299673592	0	0	0	0
G80490	0.000280164912527596	0	0.0486632686031973	0.0638637153609209	0.012444334726588	0	0	0	0	0.0074885574813445	0	0	0	0	0	0	0	0.0840279407137628	0	0	0	0	0	0	0	0	0	0.776552656059858	0	0	0	0	0	0	0.00192185363977876	0	0	0	0	0	0.00475750850202258	0	0	0	0	0	0	0
G80491	0	0	0	0	0	0	0.0336561183844706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00654649047909129	0	0	0.0257124041120672	0	0.132378705545721	0	0.0047325690209981	0	0.00404194659650042	0.0033601437191906	0	0	0.251266097878505	0.0298339341520156	0	0	0	0.000216442063927606	0.00744598053287289	0.49561040760523	0	0	0	0.00519875990940976	0
G80492	0.00804536697867815	0	0	0.010532991140366	0	0.00687966327427864	0	0	0.723111625344443	0	0	0.0142902593034734	0.0150834932598087	0.00124452679801398	0	0	0	0	0	0	0.066224774057482	0.000338469631259034	0	0.00225983358933822	0	0	0	0	0	0	0.000185724361767777	0	0	0	0	0.00150356072094134	0	0	0	0	0	0	0.0710472771113664	0.00176218623405721	0.0600594195434713	0.0174308286512552	0	0
G80493	0.0958087271626017	0	0	0.0464505862303447	0	0	0.00528974933335904	0	0	0	0	0	0	0	0.120728386835312	0	0.0650984588232979	0.016683395448727	0	0	0	0	0.133288027052027	0	0	0.0287425779836375	0	0.00423782423813753	0	0.0063264116742398	0	0.000471538778843091	0.000790851665708728	0	0	0	0	0.165535013762586	0.296656533001087	0.00796715776587015	0.00223478855662944	0.0036899716875907	0	0	0	0	0	0
G80494	0	0.565681700759124	0.000153180040361856	0.248665226519504	0	0	0.00110159482836089	0.00147364776523439	0	0	0.000273100490031522	0.000313487135872039	0	0	0.000999440371234875	0	0.0397233132584504	0.000910197245899309	0	0	0	0	0	0.000453032809863183	0	0	0	0	0	0	0.000340549287304814	0	0	0	0	0	0	0.105690612676779	0.00174179030385838	0.00670914116093324	0	0	0	0	0	0.0257699853471878	0	0
G80495	0.0107555640967761	0	0.000206248028467279	0.0289562611068772	0	0	0.00491808345432616	0	0	0	0	0.0299151039820782	0	0.0140207770535779	0	0	0.00577891341803974	0.0015795111404602	0.0491952658921923	0	0.0321449879143466	0	0	0.00128390900986395	0	0.00408876193577785	0	0.00209338742363261	0.00126695217487043	0.000439073791215181	0	0	0	0.00506311851107925	0	0	0	0.0121650258423368	0.654190725429035	0	0	0.0148799233599163	0.000342504014620881	0	0.115520783487554	0.0108734201130432	0.00032169881991252	0
G80496	0.512156349467116	0	0	0.0192924033127324	0	0	0	0	0	0	0	0.0194786108596642	0	0	0	0	0	0	0	0	0.0810094931810997	0	0.00395120401199177	0	0	0	0	0	0	0	0	0	0	0	0	0.0792388195883131	0	0	0.225193000117931	0	0	0	0.0564815543404679	0	0	0.00319856512068351	0	0
G80498	0.775582604776523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789913476209517	0	0	0	0	0.00212455341870868	0	0	0	0	0.0261573690845139	0.113167044893852	0.00397708020545078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G80499	0.0190034371068673	0	0	0.0320025924874293	0	0	0	0	0.9354330360457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117681440603404	0	0	0.000381989696083075	0	0	0	0	0	0	0	0	0	0.00127003069724425	0	0.000140769906335486	0	0	0	0	0
G80500	0.112143910875273	0	0.0391765408604092	0	0.0090614955062579	0.126975732403562	0	0	0.000171026128991929	0.00556051618997347	0	0	0	0	0.0628383780855408	0	0	0.0116483351623165	0	0	0.0188363222158941	0.000484629596188307	0.000710775257330981	0.00898915112031005	0.00106738529497562	0	0	0.26728850241009	0	0	0.000508966647682285	0	0.000254483323841142	0	0	0	0	0	0	0	0	0	0	0	0.287016405284141	0	0.0472674436372224	0
G80501	0	0	0.0969629777721234	0.22581075104657	0.00822716175036198	0.475363951945621	0.0178568183057378	0	0	0.0108443442806686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224883832233753	0	0	0	0	0.103796732156813	0	0	0	0	0	0	0	0	0.0386488795187292	0
G80503	0.177337852369989	0	0	0.0015943571326994	0	0	0	0	0	0	0	0	0	0	0.0457956505561919	0	0	0.00757345009724335	0	0	0	0	0.0013487591529965	0.00577459712607232	0	0	0	0.71817581085708	0.0319603399857487	0.00022339774909959	0	0.00398982544402681	0.0036984315600508	0	0	0	0.00238443162525605	0	0	0	0	0.000143096343545905	0	0	0	0	0	0
G80506	0.792840928985529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181774136266551	0	0	0	0	0	0	0.000744909137291976	0	0	0	0.000542225023384705	0	0.0240978005872437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G80509	0.0630327952120648	0	0.00329055245357995	0.0972300351566468	0.000457329328845215	0.0720259415044751	0.0351924204737453	0	0	0.000994557294863989	0	0	0.00251774192241605	0	0	0	0	0	0	0	0.0232187184682397	0	0.00197353373224483	0	0	0	0	0.0981132828056512	0	0	0.000544083543311356	0	0	0	0.00212697401673883	0	0.0239395512588398	0	0.505562054504332	0.00200731303126829	0	0	0	0.0677731152927363	0	0	0	0
G80511	0	0.000111523127108484	0	0.0458526084037689	0	0	0.228639953536207	0	0.000106197584521843	0	0.0066214246160571	0	0	0	0.219779294896073	0	0	0.00301164654394737	0.0908518769248312	0	0	0.000520232415032273	0.00166689482961866	0.014437232685173	0.000185245344092182	0.0282128450207587	0.0388149560867245	0.00202798750147366	0.0188281947590604	0.00029582866956773	0.000321934270482637	0.0161189554961114	0.0182962670348183	0.254061692129548	0	0	0	0	0.000563985402165658	0	0	0.010673222722858	0	0	0	0	0	0
G80514	0.000139551919698528	0	0.0637130925137735	0.0294130806196869	0.0194521099134245	0	0	0	0	0.00924863255708081	0	0	0	0	0	0	0	0	0	0	0	0.00139823382366529	0	0	0	0	0	0.00747728837750684	0	0	0	0	0	0	0.000131206956200705	0	0	0	0.690801708686574	0	0	0	0.178225094632389	0	0	0	0	0
G80515	0.219146038081786	0	0	0.361654923282332	0	0	0	0	0	0	0	0	0	0	0	0	0.046788521449375	0	0	0	0	0.000200020033702266	0.0767552312688054	0	0	0.000318890893667955	0	0.273647851892614	0	0	0	0	0	0	0.00293008745091426	0	0.00490366071530461	0	0	0	0.000663140904128591	0	0.0129916340273701	0	0	0	0	0
G80516	0.182905588402089	0	0	0.682610165777716	0	0.000354124855369675	0	0	0.0330368308964278	0	0	0.0153892400571147	0	0	0.0013562378338746	0	0.0542375415203848	0	0	0	0	0.00226529243419289	0	0	0.00335271730967323	0	0	0.00111871261128147	0	0	0	0	0	0	0	0	0	0	0.0214032257756215	0	0.00146519158909203	0	0.000505130937162255	0	0	0	0	0
G80517	0.225393709686007	0	0	0.198480009884808	0	0	0	0	0.511393647403681	0	0	0.000660092197933231	0	0	0	0	0.0148108375265077	0	0	0	0.00108662567418106	0.000114117293692307	0	0	0	0	0	0.0211546942289398	0	0	0.000513326910887051	0	0	0	0	0	0	0	0	0	0	0	0.00773184846911048	0	0.018661090724253	0	0	0
G80520	0.061173316257594	0	0	0	0	0.109894466966005	0	0	0	0	0	0	0	0	0	0	0	0.00257110654011826	0	0.0305567030911034	0	0.00304474492721182	0.00527742109283979	0	0	0	0	0.00463441363988279	0	0.000362230267452323	0	0.000320170111786661	0.00228201990922598	0	0.00080499034514256	0	0	0.209546978270185	0.557718587398388	0.000722921748721756	0.0110899294343432	0	0	0	0	0	0	0
G80522	0.0228133649883374	0	0	0.01290582476277	0	0.928946957066226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009250377860859	0	0	0	0	0	0.026083475321808	0	0	0	0	0
G80524	0.174766315097865	0	0	0.0910198391726505	0	0.0566652461832829	0	0	0	0	0	0	0.150464309426835	0	0	0	0.0827951500743872	0	0	0	0.126066880184016	0.000256369322736467	0	0	0	0.00162300344237274	0	0	0	0	0	0	0	0	0	0.0100091399928016	0	0	0.177553265367535	0	0	0	0.0389251914316255	0	0.0806571001609357	0.00919819014295575	0	0
G80528	0.138546648677253	0.0256018718046635	0	0.233010096079139	0	0.00942572149887999	0.00149958380130325	0	0.243395371166683	0	0	0	0	0	0.000990447531497244	0	0.000175747661548468	0	0	0.00383606610035273	0	0.000463716035971598	0.00356876188636778	0.000478958411740353	0.00119003058602638	0.00551906990000081	0	0.0534689243250824	0	0	0	0.00239601963258918	0.00556142119911668	0.000341367838525749	0.000259222685892793	0	0	0.231283718002136	0.000109254075980072	0	0.00546843247714488	0.00857092088194228	0	0	0.00012991823641825	0.0188271984134835	0.000745751136605548	0.00513575995365499
G80530	0.000227386393162188	0	0.0983668931018618	0.114034526486109	0.0164754508303208	0.158158000001001	0	0	0	0.0264395005509439	0	0.438271502957976	0.0799541021917105	0	0	0	0	0.0137359003665116	0	0	0	0.000877505217821847	0	0.00345004533209577	0.00210895623037215	0.00211636556242588	0	0	0	0	0.000328714015302273	0	0.000478502674118052	0	0.000832248216628844	0	0	0	0.00010733518867013	0.00862346124944367	0.000609768002799526	0	0	0	0.034803835430725	0	0	0
G80532	0.00277726176592145	0	0.000195067650249872	0.00606165897300573	0	0.132768260743864	0	0	0.170813025584199	0	0	0.0845764387604376	0	0	0.0322794994820949	0	0	0	0	0	0.00638363688819266	0.00347117271253349	0.0111485864370646	0	0.000139955224440551	0.00459920777657564	0	0.00112490022881263	0	0	0	0.000217213744290681	0.000592382734662389	0	0	0	0.00243192427208873	0	0	0.000288708212267177	0	0	0.0879599372102616	0.0117016320457823	0.434677769781139	0.00579175977211568	0	0
G80533	0.00219181598522346	0.0863920804897239	0	0.00314157687092292	0	0.000130689776398833	0.00662366143423938	0	0.78400930787989	0	0	0	0	0	0.0167391170906737	0	0	0.00272841414485249	0.0258093893517408	0	0	0	0.00358911402152866	0.00415193942065702	0	0.00776962439244879	0	0.0145844656618472	0.000642957986194428	0	0	0.00482715133117191	0.00808781102994928	0	0	0.027690049831755	0	0	0	0.000890833300781795	0	0	0	0	0	0	0	0
G80536	0.367716793629566	0	0.000281897585691635	0.0708930220657683	0	0.00481258982438886	0	0	0	0	0	0.00200217433279086	0	0	0.00176771543823839	0	0.000416842233418335	0.0239177795934207	0	0	0.0203989938717296	0	0	0	0.000788980336840864	0	0	0.000338134430074656	0	0.000262755657688112	0.000390209985761259	0	0	0	0.00407188043642645	0	0	0.252843111331356	0.0022459069564382	0	0	0	0	0.00120808155555154	0	0.128624958030431	0	0.117018172704419
G80540	0.19870539018918	0.000453409488282984	0.000592514545958354	0.14694847404692	0	0	0	0	0.0635643197149279	0	0	0	0	0	0.00833748265875998	0	0.15999808984017	0	0	0.00223287950815209	0	0.000199228453594826	0.00576028771630355	0.000817394296631802	0	0	0	0.00026127823150833	0	0	0	0.000529349494258824	0.00149608908969224	0.036776355871293	0	0	0.0627958960763553	0.158188811593656	0.0108538444856149	0.000692179467018769	0	0	0	0	0.109624315969636	0.0299728816109501	0.00119952765113506	0
G80543	0	0	0.000196590396541159	0.0742522287133392	0	0	0	0	0.615536032288265	0	0	0	0	0	0	0	0.0674483560861859	0	0	0	0.0674368553682895	0.00806751400601751	0.000414624839993267	0	0.0575034696827299	0	0	0.00872245593038711	0	0	0	0	0	0	0.00182633796177329	0	0.000765875932411719	0	0.0182009642633161	0	0.0132024647476042	0	0	0.0458779210775214	0	0.0188911271362434	0.00165718156938078	0
G80545	0.00559759859524124	0.0341996318712685	0.00222620384562229	0.0886002211923839	0.00611939333277964	0	0.0073824353288029	0.00370640043043552	0	0.000572185106970383	0.0412900656781838	0	0	0	0.0336525598800086	0.039317290921822	0.0319240224842813	0.0331322423845708	0.004416133190774	0	0	0	0	0.00157408352720768	0	0	0.00965049436727587	0	0.0118419009545282	0.00223933488651662	0.00515130734284524	0	0	0	0	0	0	0	0	0.00284812276997995	0	0	0.0892838560089449	0	0.543116101052551	0	0.00215841484700532	0
G80555	0.00100446110153605	0	0.00524704944333791	0.00186146132310996	0	0	0	0	0.000173695580622569	0	0	0	0	0	0	0	0	0	0	0	0.0803360096736086	0	0	0	0.0002187318167563	0	0	0.00025382072888962	0	0	0	0	0	0	0	0	0	0	0.00022736740572369	0	0	0	0	0	0.910677402926415	0	0	0
G80556	0.50083477683011	0	0.00027793795982793	0.0566884979399445	0	0.0256716555280309	0	0	0.136366985957443	0	0	0	0	0	0.0238399207096318	0	0.0861063354954447	0	0	0	0.0638072371517299	0	0	0	0	0.00211119322658502	0	0.0193275340729943	0	0.000126399940155153	0.000756473739677549	0	0	0	0.0011325313002033	0.00224843903169334	0.00389326006529211	0	0	0	0.00011960860415644	0	0.000111702272695251	0	0.0225593991025908	0	0	0.0540201110717934
G80562	0.0555624889943531	0	0	0.161891654856076	0	0.0549991708367027	0.0134230425335127	0	0.00290395211710179	0	0	0.00860517637243622	0.0133977402308322	0	0.0585401255199367	0	0	0.0169792127906559	0.210592774824893	0.112192632584921	0.0304294382033997	0	0.00693881458711942	0.000487411249608926	0	0.00747683044208935	0.0146628553648575	0	0.000508439514674481	0.0014690722090107	0.00135042492481968	0.000904557320828069	0.000721970433917395	0	0	0.0424100785226191	0	0	0.147659622482806	0	0	0	0.00645430968308866	0	0.00105021652274557	0	0	0.0283879868769949
G80563	0.0232919006205037	0	0	0.0148079505758168	0	0.0520837813963608	0	0.0033749405959337	0.283849304533452	0	0	0.114541429699768	0.0025476993612933	0	0	0	0	0.00193334650768507	0.00402368391031383	0.00572554417449491	0.0120853897478192	0	0	0.00127296654192592	0	0.00397027999237799	0	0	0	0	0.00185064316395564	0	0	0	0	0	0	0.0078738570366727	0.000871813765368951	0	0.000501622793374008	0	0.418669365538597	0.0465152281168095	0.000209251927476233	0	0	0
