feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Bifidobacterium_longum	Klebsiella_variicola	Bacteroides_uniformis	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Klebsiella_quasipneumoniae	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Faecalibacterium_prausnitzii	Anaerostipes_hadrus	Parabacteroides_distasonis	Streptococcus_salivarius	Veillonella_atypica	Erysipelatoclostridium_ramosum	Streptococcus_parasanguinis	Haemophilus_parainfluenzae	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Veillonella_infantium	Veillonella_dispar	Eubacterium_sp_CAG_38	Enterococcus_faecalis	Bifidobacterium_pseudocatenulatum	Klebsiella_oxytoca	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Lactobacillus_rhamnosus	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Bacteroides_dorei	Collinsella_aerofaciens	Enterobacter_cloacae_complex	Bacteroides_caccae
G78585	-8.29266650732231	-14.1303694594944	-9.27001379997247	-3.31229158075454	-13.3194415733445	-5.52847829968785	-4.17548396695572	-9.526388387379	-10.1786296962499	-13.2372730317637	-5.74881921657011	-12.2114133871103	-8.62158097306632	-11.2898380718778	-5.30518365320434	-12.5246495988567	-3.14844633927092	-5.41934253582609	-7.53103354426297	-12.4246629198874	-9.08656189992526	-14.0971949408276	-10.4259235553908	-10.8518927942227	-10.9594745444561	-13.540145857692	-9.67313924695345	-14.1376919904266	-7.36386937493704	-14.1228384818334	-10.6836372073181	-12.9899739736524	-12.2890454548829	-14.1893981707568	-14.2379581130993	-1.84560770842746	-13.7350297435035	-3.00677819315944	-3.64243747744624	-12.758100234121	-14.0293912046678	-13.9148239533664	-8.84418880239732	-9.0416530580847	-14.1097985346156	-3.28682045090396	-9.7948484180849	-5.32914715827012
G78589	-3.53538767972438	-14.1303694594944	-13.9185028613783	-10.8323157661032	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-8.04454470001367	-5.81460912376092	-12.9903359895937	-9.45314435267551	-4.20610465762505	-11.8381445140661	-4.95030140337075	-13.5041336452572	-5.99864426773472	-14.1712586813638	-6.50450491740406	-6.09912581988501	-1.20736310266934	-9.18444675982141	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-1.61489098492292	-9.71579579296065	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78591	-7.53428906825455	-6.5315601360899	-13.9185028613783	-2.30162483048226	-13.3194415733445	-13.0647532022336	-6.9255283369025	-13.1720208764657	-2.82999907325537	-13.2372730317637	-12.8382804767776	-4.32915475547295	-13.0038614361946	-11.2898380718778	-3.14210985373484	-12.5246495988567	-2.90876349035092	-7.39891852974544	-6.239276913342	-6.82553871091266	-12.6453987714651	-14.0971949408276	-4.31426834694972	-8.44113342802616	-13.8027470367344	-13.540145857692	-11.8381445140661	-7.76786417630917	-11.3076754840113	-14.1228384818334	-11.5457155103782	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-3.92657125830208	-3.06106042013378	-9.50421658117499	-14.0293912046678	-13.9148239533664	-13.0581925040656	-12.1449724242361	-14.1097985346156	-4.93032220185066	-12.602001735786	-5.08373106632934
G78592	-5.83233556057666	-14.1303694594944	-13.9185028613783	-1.75470969140783	-13.3194415733445	-4.12090716380365	-7.14117074301788	-13.1720208764657	-1.14440261466596	-13.2372730317637	-7.57358856291629	-14.1542290223575	-13.0038614361946	-11.2898380718778	-7.11448989335827	-12.5246495988567	-13.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-11.7415860038209	-14.057088530768	-8.24121549581121	-9.70022533545387	-13.540145857692	-11.8381445140661	-12.5859693955477	-13.5041336452572	-10.6371675430051	-11.2359852828622	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-5.4841883081009	-5.10091922565161	-12.758100234121	-5.70762223828842	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-3.66792848246948	-9.57731128779199	-13.4125744249568
G78637	-13.9581342792594	-10.9048161055344	-13.9185028613783	-5.53669539318624	-13.3194415733445	-10.607346181502	-7.35626595618943	-13.1720208764657	-14.2306259891933	-13.2372730317637	-11.1811949437511	-11.1142694711633	-13.0038614361946	-6.30719768030883	-3.1637996950593	-12.5246495988567	-14.1521080219772	-9.21918528217762	-2.27519225068304	-4.17402848863097	-12.6453987714651	-8.41596549736621	-5.06438353117922	-5.58188143186661	-6.45245222875779	-5.45729464312488	-11.8381445140661	-8.53733875397641	-13.5041336452572	-14.1228384818334	-14.1712586813638	-5.1067877696732	-4.03419871424061	-1.43564152290477	-14.2379581130993	-5.22655507869049	-13.7350297435035	-12.9833928537858	-9.97910988788167	-12.758100234121	-14.0293912046678	-8.01635311395112	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-10.7656385827365
G78644	-5.37126924194932	-14.1303694594944	-13.9185028613783	-2.89277733069302	-13.3194415733445	-12.612794928542	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-3.22856616868011	-12.5246495988567	-1.17098302166791	-13.5966093496618	-13.3075699039634	-2.60056089179336	-12.6453987714651	-14.0971949408276	-14.057088530768	-3.19216217334259	-13.8027470367344	-13.540145857692	-11.8381445140661	-9.07702525214349	-7.41348887996011	-6.94795806211805	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-12.9073800325387	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78673	-4.10213692914283	-6.10293543001355	-13.9185028613783	-14.0282426171603	-13.3194415733445	-14.1619175651039	-3.57067379925146	-11.7591007320285	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-3.42089036752535	-12.5246495988567	-8.35290112332206	-4.86985081037652	-2.97298703411042	-12.4246629198874	-2.94161544269015	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-10.4524861391799	-10.4848201475749	-14.1228384818334	-8.04693514235811	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-4.84035854652781	-12.758100234121	-14.0293912046678	-13.9148239533664	-3.8762466870349	-12.1449724242361	-14.1097985346156	-13.1984422655471	-1.52940533978668	-13.4125744249568
G78675	-2.13752837872716	-14.1303694594944	-5.47432807101024	-0.8626902405702	-8.00189721114141	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-8.92211916061459	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-5.72229589923283	-12.5246495988567	-11.7751741266773	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-12.5494689713	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-2.5794092679377	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-9.34006670979745	-14.1097985346156	-7.3563844925373	-12.602001735786	-13.4125744249568
G78677	-3.97655804578856	-14.1303694594944	-13.9185028613783	-1.62621513727582	-13.3194415733445	-7.69032586981388	-12.3188000540975	-13.1720208764657	-2.98785388964283	-13.2372730317637	-12.8382804767776	-10.4973744741836	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-1.46833613637544	-13.5966093496618	-13.3075699039634	-12.4246629198874	-8.67372565505338	-8.96963312424772	-14.057088530768	-12.9903359895937	-9.2923607897865	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-7.70167471309994	-14.1855892540854	-12.758100234121	-7.09276626262242	-13.9148239533664	-14.1938100562051	-12.1449724242361	-3.57174783470237	-13.1984422655471	-12.602001735786	-5.8545649341241
G78679	-6.43689201432007	-14.1303694594944	-13.9185028613783	-13.0282426171603	-13.3194415733445	-8.39295019343509	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-4.90276325123489	-11.2898380718778	-3.78571253398537	-12.5246495988567	-14.1521080219772	-8.91865178806597	-13.3075699039634	-12.4246629198874	-3.4276296044363	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-8.48940042956742	-13.5041336452572	-14.1228384818334	-11.4383813170263	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-9.77271619248159	-5.76149590758336	-12.9506275618663	-12.758100234121	-14.0293912046678	-13.9148239533664	-4.04919419441527	-12.1449724242361	-0.851453822977773	-5.20314862591585	-12.602001735786	-3.06127865113775
G78688	-7.20245808669101	-14.1303694594944	-13.9185028613783	-2.48187622904332	-13.3194415733445	-14.1619175651039	-3.04489614829755	-13.1720208764657	-11.4515844683077	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-7.16797802298376	-3.4201778413321	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-4.06681167517765	-6.57542081304424	-5.8130988592525	-7.70667854281842	-4.13119673933291	-1.44822011209524	-14.1376919904266	-13.5041336452572	-7.95538530337878	-11.1148660152283	-7.79676669683159	-7.68766237656233	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-8.08058401096178	-8.918171998199	-14.0293912046678	-13.9148239533664	-4.14708619453484	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78690	-4.97464116049568	-14.1303694594944	-13.9185028613783	-1.88270457566239	-13.3194415733445	-14.1619175651039	-7.32796766996812	-6.96333973585741	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-9.11343155871361	-1.26393944715495	-13.5966093496618	-4.37038769274617	-6.51693675765398	-12.6453987714651	-14.0971949408276	-6.29618617458644	-8.29439980793749	-13.8027470367344	-13.540145857692	-7.09518972721112	-3.43157596468877	-8.66662064421082	-8.82780784679175	-8.61768023417025	-13.9899739736524	-13.9525126675711	-7.6501764111763	-14.2379581130993	-13.9984550446263	-7.98727839065284	-6.1495606171203	-14.1855892540854	-9.23719647588903	-14.0293912046678	-11.3682822716743	-14.1938100562051	-12.1449724242361	-14.1097985346156	-4.12906711176811	-12.602001735786	-13.4125744249568
G78694	-3.36028592939731	-14.1303694594944	-2.38127181487969	-11.5287655539054	-5.31086392902187	-14.1619175651039	-12.3188000540975	-13.1720208764657	-3.68350826652048	-7.04461226602562	-12.8382804767776	-4.20737088307407	-13.0038614361946	-11.2898380718778	-5.42391746070058	-12.5246495988567	-1.31437192985183	-13.5966093496618	-10.9601490339289	-12.4246629198874	-12.6453987714651	-12.1198361145448	-14.057088530768	-3.26105350842769	-13.8027470367344	-11.6741879629513	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-6.23490795528929	-12.9833928537858	-12.2863719324075	-12.758100234121	-14.0293912046678	-9.47952914916989	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78696	-13.9581342792594	-1.04286717791918	-13.9185028613783	-3.05550248372295	-13.3194415733445	-6.55049345998418	-8.99618167577889	-8.75663997127488	-14.2306259891933	-13.2372730317637	-12.8382804767776	-10.3988680719412	-9.69922906248888	-11.2898380718778	-5.28837064235026	-12.5246495988567	-2.45723352700795	-12.1636934705684	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-4.18836359027136	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-4.49806855633355	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-6.79126125298038	-12.758100234121	-4.59338107760368	-13.9148239533664	-10.9660838659575	-10.9287259732219	-14.1097985346156	-13.1984422655471	-8.30562933337165	-5.98012512572855
G78701	-13.9581342792594	-14.1303694594944	-13.9185028613783	-4.37669637277755	-13.3194415733445	-6.92639628608802	-9.00869704530366	-13.1720208764657	-6.91464752881604	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-7.70479812597307	-9.20477978499699	-2.38409545836004	-13.5966093496618	-12.3075699039634	-8.78630462396722	-12.6453987714651	-10.4400483955221	-14.057088530768	-9.19197990991324	-12.2157439546081	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-9.43350070151503	-13.9899739736524	-13.9525126675711	-14.1893981707568	-11.735041685601	-1.47330977282011	-13.7350297435035	-5.62323464483357	-8.25655627915413	-12.758100234121	-3.48432997351693	-13.9148239533664	-11.6795961787116	-12.1449724242361	-14.1097985346156	-1.97646407744571	-12.602001735786	-9.91823441231392
G78722	-6.33361466316672	-14.1303694594944	-13.9185028613783	-0.634180905033963	-13.3194415733445	-14.1619175651039	-4.09603649161997	-13.1720208764657	-14.2306259891933	-13.2372730317637	-9.10903922217806	-14.1542290223575	-13.0038614361946	-7.31750713492177	-9.90132815309141	-9.3635726867535	-3.26330670545972	-4.58415395457487	-8.67869785299311	-5.39495550374158	-12.6453987714651	-11.1780829615613	-14.057088530768	-9.47165509195653	-13.8027470367344	-13.540145857692	-11.8381445140661	-4.58494779583682	-9.41891785676341	-11.8831252978284	-10.3286919542234	-13.9899739736524	-13.9525126675711	-7.40918314680934	-14.2379581130993	-13.9984550446263	-10.9363508338939	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-4.32979265291592	-12.602001735786	-13.4125744249568
G78748	-5.22839422844202	-14.1303694594944	-8.90880634699126	-1.05866041066615	-7.73115440530401	-14.1619175651039	-7.49205809624162	-13.1720208764657	-14.2306259891933	-10.9899541213437	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-2.84356921719854	-12.5246495988567	-2.14402222436208	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-6.37930267386653	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-7.21538733428527	-3.61934241943699	-13.9899739736524	-13.9525126675711	-14.1893981707568	-6.63918666984804	-13.9984550446263	-10.4355918727265	-12.9833928537858	-14.1855892540854	-10.1618968921161	-14.0293912046678	-13.9148239533664	-12.9256331403768	-12.1449724242361	-14.1097985346156	-8.38951826293192	-12.602001735786	-13.4125744249568
G78758	-13.9581342792594	-14.1303694594944	-10.8159345543309	-1.99685301070821	-13.3194415733445	-14.1619175651039	-10.9391234811459	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-1.88425266036288	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-8.97059722402866	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-8.04791821420573	-13.9984550446263	-13.7350297435035	-1.74473613820016	-14.1855892540854	-8.8454736760453	-14.0293912046678	-13.9148239533664	-12.2846439865562	-12.1449724242361	-14.1097985346156	-2.54817537395404	-12.602001735786	-13.4125744249568
G78766	-13.9581342792594	-14.1303694594944	-13.9185028613783	-2.4207206656946	-13.3194415733445	-12.3542305491541	-12.3188000540975	-12.0537821816772	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-10.0548646089188	-6.32478691146982	-10.713504776911	-11.7393756741224	-10.7058331160755	-11.0914182501703	-12.4246629198874	-12.6453987714651	-12.6347827162459	-14.057088530768	-9.50226616404919	-10.3943142445924	-13.540145857692	-11.8381445140661	-7.42827788709321	-7.87164609628402	-14.1228384818334	-6.80450751650389	-13.9899739736524	-10.1239911839586	-14.1893981707568	-9.4209323515595	-13.9984550446263	-13.7350297435035	-11.9833928537858	-11.0715643353616	-0.589759286063601	-3.20715097131707	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-11.486723555378	-12.602001735786	-13.4125744249568
G78776	-6.95612838662056	-14.1303694594944	-13.9185028613783	-3.45292986170855	-13.3194415733445	-3.03409125995553	-12.3188000540975	-13.1720208764657	-12.4059268561231	-13.2372730317637	-12.8382804767776	-3.11795816192667	-13.0038614361946	-11.2898380718778	-3.1588149958558	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-6.31190313588148	-13.8027470367344	-10.1131451068952	-11.8381445140661	-3.56826233663798	-13.5041336452572	-9.35723978792289	-11.1505513225039	-13.9899739736524	-10.7484258078434	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-4.23505564550354	-12.758100234121	-14.0293912046678	-12.0760500081202	-11.3275887751162	-12.1449724242361	-1.33227495669722	-13.1984422655471	-12.602001735786	-13.4125744249568
G78782	-11.8232554260742	-14.1303694594944	-13.9185028613783	-14.0282426171603	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-0.00418069864721576	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-9.78670649767369	-13.9899739736524	-13.9525126675711	-14.1893981707568	-9.77748878569319	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-11.4964878333299	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78783	-4.03988254240337	-14.1303694594944	-13.9185028613783	-1.20151191048859	-13.3194415733445	-9.10414947452077	-12.3188000540975	-13.1720208764657	-7.23775088164537	-13.2372730317637	-12.8382804767776	-14.1542290223575	-8.32138764762807	-11.2898380718778	-9.90699755301976	-12.5246495988567	-1.32817597845604	-13.5966093496618	-13.3075699039634	-12.4246629198874	-9.77704467563955	-14.0971949408276	-14.057088530768	-12.9903359895937	-10.8556108890305	-13.540145857692	-11.8381445140661	-9.76555104962911	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-4.38402092387244	-12.758100234121	-14.0293912046678	-10.433293950192	-4.57148648585947	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78787	-7.73984259025375	-2.87905295422033	-9.17530390383456	-3.25540775842513	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-8.37967596964419	-12.5246495988567	-0.617481472725797	-8.29926595071447	-9.00794690232522	-10.7031628923881	-12.6453987714651	-14.0971949408276	-14.057088530768	-4.37032844017164	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-5.6791717209816	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-5.83875277813164	-7.28527880557411	-13.9148239533664	-10.5539819614946	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78788	-2.72973010986193	-11.8139649346569	-13.9185028613783	-9.81532532612106	-13.3194415733445	-9.2415209675187	-6.61276714626621	-13.1720208764657	-14.2306259891933	-13.2372730317637	-7.85495175418192	-14.1542290223575	-13.0038614361946	-11.2898380718778	-9.81498510797519	-11.4696397401093	-11.378841622803	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-7.03347077635733	-12.9903359895937	-13.8027470367344	-8.65222159053477	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-12.18042525515	-5.04838394752745	-14.2379581130993	-0.346386512615106	-13.7350297435035	-12.9833928537858	-9.30209679987174	-12.758100234121	-14.0293912046678	-10.7612304456801	-10.7896947260836	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78793	-5.8175308443673	-14.1303694594944	-6.42628298151415	-14.0282426171603	-8.74429759973608	-8.16785202333078	-6.26461262060392	-13.1720208764657	-14.2306259891933	-9.68128161644705	-2.74856603356707	-14.1542290223575	-13.0038614361946	-4.85210591955546	-5.27588676053385	-9.61559782498208	-2.40266259297863	-5.74399908958319	-4.47688145226448	-2.91727413935657	-12.6453987714651	-14.0971949408276	-14.057088530768	-6.01941456880543	-10.3565849637327	-9.72817632607181	-6.82766471350296	-14.1376919904266	-6.52582383865817	-9.06362259540719	-6.16894446840995	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-1.75209540334566	-8.79512012876894	-12.758100234121	-14.0293912046678	-9.40198899110429	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-10.2938021299517	-10.1792051712194
G78794	-3.03542529099484	-14.1303694594944	-9.8367945322655	-9.58451576513873	-12.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-1.00285957618433	-12.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-4.5358016775229	-12.5246495988567	-1.99241484106265	-13.5966093496618	-6.9809809605877	-9.33290442295001	-12.6453987714651	-14.0971949408276	-10.4732492686207	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-4.06574928962663	-13.5041336452572	-13.1228384818334	-10.1919931540732	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-11.3096605525519	-14.1855892540854	-12.758100234121	-6.56693270168382	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78840	-13.9581342792594	-14.1303694594944	-13.9185028613783	-4.58894265153892	-13.3194415733445	-14.1619175651039	-7.80161737293106	-6.32402621934789	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-6.25085795512068	-12.5246495988567	-14.1521080219772	-7.4440762684483	-4.208451484125	-6.11733571499749	-0.964284377611113	-11.3206280959998	-11.1507030945575	-12.9903359895937	-13.8027470367344	-10.819333719798	-11.8381445140661	-12.3845255791748	-13.5041336452572	-14.1228384818334	-8.01394495705034	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-4.2364274504006	-10.4058352885133	-8.67833020237591	-9.41387412570892	-1.84453637287095	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78852	-13.9581342792594	-14.1303694594944	-6.35747262603481	-14.0282426171603	-8.37242727231194	-14.1619175651039	-12.3188000540975	-13.1720208764657	-1.00074233812356	-8.66082080619131	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-1.98990115060704	-13.9899739736524	-13.9525126675711	-14.1893981707568	-2.11517862543597	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78862	-7.2250864169991	-14.1303694594944	-10.8781291561636	-2.18515614620621	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-12.899478476357	-12.5246495988567	-0.700817079726922	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-11.5740251627556	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-8.52486435217042	-13.9984550446263	-13.7350297435035	-2.81487932420278	-14.1855892540854	-7.043095782459	-14.0293912046678	-13.9148239533664	-14.1938100562051	-7.70208892484127	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78875	-1.98746248469527	-14.1303694594944	-13.9185028613783	-1.22519820329532	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-13.1926068789389	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-2.39882620244826	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-9.87053885921359	-11.8381445140661	-3.51844715339836	-9.08942593136074	-9.77211362945893	-9.92122989569918	-13.9899739736524	-13.9525126675711	-14.1893981707568	-7.99797897750973	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-4.87419008990632	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
