feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Dialister_invisus	Bifidobacterium_longum	Bacteroides_uniformis	Eubacterium_sp_CAG_180	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Roseburia_faecis	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Roseburia_inulinivorans	Faecalibacterium_prausnitzii	Sellimonas_intestinalis	Ruminococcus_bromii	Anaerostipes_hadrus	Parabacteroides_distasonis	Hungatella_hathewayi	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_atypica	Erysipelatoclostridium_ramosum	Agathobaculum_butyriciproducens	Gemmiger_formicilis	Lachnospira_pectinoschiza	Haemophilus_parainfluenzae	Dorea_longicatena	Blautia_obeum	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Clostridium_symbiosum	Gordonibacter_pamelaeae	Veillonella_dispar	Eubacterium_sp_CAG_38	Bacteroides_xylanisolvens	Eubacterium_eligens	Clostridium_clostridioforme	Roseburia_hominis	Ruminococcus_bicirculans	Coprococcus_comes	Enterococcus_faecalis	Clostridium_bolteae	Lactococcus_lactis	Bifidobacterium_pseudocatenulatum	Eubacterium_siraeum	Intestinimonas_butyriciproducens	Dorea_formicigenerans	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Ruminococcus_lactaris	Bacteroides_stercoris	Alistipes_putredinis	Barnesiella_intestinihominis	Bacteroides_dorei	Eubacterium_hallii	Odoribacter_splanchnicus	Alistipes_finegoldii	Collinsella_aerofaciens	Prevotella_copri	Parasutterella_excrementihominis	Bacteroides_caccae
G78568	-7.04397873990053	-14.1686770143251	-14.0085855205264	-9.02748865651692	-4.35402687883686	-14.162181885352	-13.3858319882143	-6.0788272706138	-14.2622651745162	-2.26081679598032	-14.2183985745901	-14.2110092554701	-13.9500872598199	-6.49635247122599	-4.86911387787396	-7.74354797084403	-14.1497612197407	-1.13069454804241	-7.0099837617125	-14.0618271305782	-9.9538377893443	-14.0932916817353	-14.1976999327422	-6.77014763817514	-14.2686151708482	-14.187320761644	-14.2747878391007	-14.2829031238281	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-6.00259858913029	-14.2079236370228	-9.12549608675386	-14.2562302528615	-9.84762897430956	-14.1244750004078	-8.12983845926416	-14.1547411051289	-9.68826632536985	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-10.2237934793001	-14.1527869704871	-14.0332497302791	-14.2379581130993	-10.1052827071149	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-2.59485443810094	-14.2295450352174	-8.4999423140524	-14.0872050995697	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-11.7812678687437	-14.1346781686836	-13.7668031376675
G78570	-4.41454500825608	-6.60994991718661	-7.31686579434897	-14.1344594071154	-5.51238660179971	-9.95693185602191	-13.3858319882143	-7.99900228814437	-8.54523680031934	-14.2600094086985	-14.2183985745901	-7.99977867603827	-13.9500872598199	-13.5927443536324	-14.1624781887562	-14.1319781175193	-8.56152021292085	-11.8894652437145	-11.5838539104086	-12.67115044995	-8.44334982638093	-14.0932916817353	-14.1976999327422	-11.6977797235334	-4.5200170579121	-14.187320761644	-14.2747878391007	-5.36984093939849	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-14.2562302528615	-14.1990643135679	-7.31944808843298	-14.1982973415806	-12.4766219578486	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-13.024996824661	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-10.4927693804252	-0.283474093398322	-14.1346781686836	-13.7668031376675
G78571	-14.2378197626559	-4.57473280811367	-14.0085855205264	-9.30193003261601	-5.18060158076031	-7.06821050500387	-13.3858319882143	-4.53178580719693	-12.02828982088	-5.09980620878555	-5.60556375458417	-5.14155434518019	-13.9500872598199	-4.34757920797543	-10.0872871108845	-3.55706641952084	-14.1497612197407	-14.203093637452	-9.64395663799759	-3.94261056345658	-5.39451980972817	-14.0932916817353	-14.1976999327422	-4.18206216606962	-6.24380297895848	-14.187320761644	-14.2747878391007	-6.21562791383346	-10.2994900352177	-14.2286468676496	-9.54071125668663	-13.805714644195	-14.0836290503587	-14.0684505689411	-7.37079856991998	-14.2079236370228	-14.047651261994	-7.03850432377705	-14.1990643135679	-12.348509573305	-14.1982973415806	-14.1547411051289	-14.2397349284951	-14.1190997183192	-14.1775855811384	-5.48512635760276	-6.82164471167964	-14.1297857940061	-12.3438607130819	-14.1527869704871	-8.12796147220477	-14.2379581130993	-14.1365398691363	-14.1034162651924	-10.3625467168746	-13.8088547415062	-13.990624531855	-7.32398234930742	-14.2087056848343	-14.2295450352174	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-7.80045771328371	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-6.33738459294442	-14.1645341940811	-14.241852300378	-6.21581592819743	-1.30431977201749	-14.1346781686836	-13.7668031376675
G78572	-7.06727657968286	-14.1686770143251	-14.0085855205264	-14.1344594071154	-14.263543000882	-14.162181885352	-13.3858319882143	-4.85412305608814	-7.47799991360202	-14.2600094086985	-14.2183985745901	-14.2110092554701	-13.9500872598199	-7.58978331517287	-5.95893543367495	-4.76744198894106	-2.2121901881725	-8.63267423514401	-4.0755264894634	-9.02363727882324	-14.2072299801984	-14.0932916817353	-3.76503497273524	-7.5022474598487	-14.2686151708482	-14.187320761644	-11.5858392137958	-14.2829031238281	-9.86453310405505	-7.29878742919591	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-7.08868423305921	-14.2079236370228	-3.79759858066808	-8.53242962338231	-9.52254089457214	-7.60680981146974	-7.41481429232169	-14.1547411051289	-10.2414892902282	-11.6126448998862	-5.99480326254393	-13.9413437028146	-4.8378075857356	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-12.405399368011	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-8.33912047406299	-14.2295450352174	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-5.32220123238331	-1.59143635077169	-13.6144159380918	-14.158173745199	-14.2288271941611	-5.52068419588874	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
G78573	-11.4670538092161	-12.4823483115166	-14.0085855205264	-14.1344594071154	-6.69270546359789	-1.57968907341262	-13.3858319882143	-7.40627485160701	-11.0317297626856	-14.2600094086985	-11.2805616548542	-3.68846288123343	-13.9500872598199	-13.5927443536324	-5.57349679646389	-14.1319781175193	-14.1497612197407	-11.0635814988717	-7.46182001539332	-14.0618271305782	-4.5978263869647	-14.0932916817353	-6.2012329146591	-5.15629659859866	-4.86490657308959	-10.8968001825995	-14.2747878391007	-14.2829031238281	-14.1671981812033	-8.21672612759559	-14.1919253178251	-13.805714644195	-14.0836290503587	-9.02587508427883	-7.54442708148117	-14.2079236370228	-14.047651261994	-14.2562302528615	-9.88368600749161	-9.83687636494741	-10.9599328377648	-9.69318204622873	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-7.65737213430073	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-10.000880704812	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-4.60807639749874	-14.0862717063554	-14.0872050995697	-14.1835110354742	-9.49625338168922	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-1.72442391961668	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-4.04536547481623
G78574	-11.297629735798	-6.88092078339767	-14.0085855205264	-14.1344594071154	-4.4148130014496	-2.14634916710554	-13.3858319882143	-12.1176604414927	-10.5831565020805	-14.2600094086985	-14.2183985745901	-2.63252661970984	-13.9500872598199	-13.5927443536324	-4.83055394684627	-14.1319781175193	-14.1497612197407	-11.555435744522	-8.50094173879227	-14.0618271305782	-4.17256868105329	-14.0932916817353	-14.1976999327422	-6.03066082223922	-3.09190237200757	-9.17315883882322	-14.2747878391007	-14.2829031238281	-14.1671981812033	-8.78305656296826	-14.1919253178251	-13.805714644195	-14.0836290503587	-8.02061181245178	-11.7390972740871	-14.2079236370228	-14.047651261994	-14.2562302528615	-10.0680976551034	-10.0902808536648	-9.84827422241474	-9.88715412187243	-12.6701567928168	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-9.72460930166558	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-8.08265772074384	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-2.93758961566057	-14.0862717063554	-12.0760508796108	-12.4232641370611	-8.50921374987973	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-3.57554331797058	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-3.3926239209764
G78575	-14.2378197626559	-4.8568260337006	-14.0085855205264	-14.1344594071154	-6.66134902285184	-1.55593439362719	-13.3858319882143	-11.3765090689371	-10.287436640087	-3.80749385886685	-7.30055649745303	-5.75606225399225	-13.9500872598199	-7.94029647096877	-12.0554164848589	-9.31852518174251	-3.63651300952013	-14.203093637452	-8.19912719948723	-5.66921432638102	-6.2974506457573	-14.0932916817353	-7.52248582362017	-13.7311335468752	-7.4312469060457	-14.187320761644	-12.1577672776569	-12.5121576325589	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-5.58761787987966	-14.0684505689411	-10.5558907743339	-9.6762478381016	-7.36962295956511	-8.16696791495146	-14.1990643135679	-14.1244750004078	-14.1982973415806	-14.1547411051289	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-4.9023510997159	-14.1297857940061	-7.6484923077548	-5.84999441437359	-10.5974714145663	-14.2379581130993	-14.1365398691363	-14.1034162651924	-5.01674608900059	-13.8088547415062	-9.11339732546134	-11.0531895304046	-4.76141100012576	-10.6723974165896	-14.0862717063554	-11.7638177823357	-14.1835110354742	-14.2609737265324	-6.49181469906896	-4.17663470796967	-9.91164578452974	-14.158173745199	-2.91219486371794	-10.0347640559344	-14.1645341940811	-12.5358004744294	-7.73215180483629	-12.8965949289243	-14.1346781686836	-5.74932428204771
G78576	-14.2378197626559	-14.1686770143251	-14.0085855205264	-14.1344594071154	-5.42222460729079	-3.78939708746608	-4.19945771983202	-4.55925944131271	-14.2622651745162	-11.5714852509133	-10.7885613457265	-12.8139466641464	-12.7138419923468	-9.46160935124961	-14.1624781887562	-14.1319781175193	-14.1497612197407	-14.203093637452	-9.77499521644717	-7.85037873380319	-6.04849486562765	-14.0932916817353	-14.1976999327422	-4.48293131863652	-8.0484388192644	-11.8497535138407	-14.2747878391007	-14.2829031238281	-8.38120181843818	-14.2286468676496	-11.8237359810338	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-14.2562302528615	-14.1990643135679	-14.1244750004078	-14.1982973415806	-11.1296382058376	-14.2397349284951	-10.5368548332456	-14.1775855811384	-6.65042139116178	-14.0335118771984	-8.59624395194313	-6.69833460198991	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-9.91971316012684	-6.69093165156273	-2.47015460077643	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-10.3008681803109	-14.1069947521898	-4.27139226946197	-3.55427303229132	-12.1798306790724	-5.58702354325741	-14.1645341940811	-11.3313100131939	-6.24323122784583	-1.53322147977877	-14.1346781686836	-13.7668031376675
G78577	-3.07859538728666	-14.1686770143251	-14.0085855205264	-11.5291455317355	-4.24132482916694	-14.162181885352	-13.3858319882143	-4.74918685223397	-6.88118747376835	-14.2600094086985	-5.1122472901482	-14.2110092554701	-13.9500872598199	-5.89043313208558	-10.607337386219	-3.67027561211242	-11.5942056071394	-14.203093637452	-5.97183290006528	-14.0618271305782	-3.18443304133214	-7.13442831895876	-6.42708262344093	-5.11348160431587	-14.2686151708482	-8.75236177399179	-9.67887845155577	-6.12886580260725	-14.1671981812033	-7.7002709116619	-14.1919253178251	-13.805714644195	-5.56008970072451	-7.55794417021341	-7.43111013204789	-14.2079236370228	-10.9653916632542	-10.6912817312168	-8.35508644187056	-10.0949244758955	-8.41244546926011	-14.1547411051289	-10.4833063431733	-10.5835496248677	-14.1775855811384	-13.9413437028146	-3.91390025339951	-14.1297857940061	-4.81198619380493	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-5.94125139575778	-2.32872765097098	-13.990624531855	-8.01440197191574	-12.1574659419642	-14.2295450352174	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-5.16833334805864	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-3.82733455075775	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
G78578	-14.2378197626559	-7.28990676261695	-14.0085855205264	-9.16174584244148	-4.8510106182247	-3.45924269643125	-7.87397212069313	-4.8321582347061	-11.370467833993	-8.69716585861044	-6.74716377350067	-3.72870570599093	-13.9500872598199	-13.5927443536324	-7.72226746914658	-5.69507923429901	-14.1497612197407	-8.18662310756729	-9.25664793443581	-10.7728620875838	-3.43449710288575	-11.9771254058134	-14.1976999327422	-5.47620229845862	-2.69642492361937	-14.187320761644	-11.3307156538856	-11.9604080108685	-11.930796354758	-14.2286468676496	-11.4348240572263	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-5.25972858796983	-14.2562302528615	-14.1990643135679	-14.1244750004078	-14.1982973415806	-10.6653215281998	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-5.57116080640295	-6.80811148431356	-14.2379581130993	-10.9788078492005	-14.1034162651924	-13.9741544434437	-13.8088547415062	-10.2707481314807	-11.4411884731824	-6.43404850683215	-1.98291374630964	-14.0862717063554	-14.0872050995697	-10.0832970774533	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-7.32204717446288	-5.92031402894369	-14.241852300378	-6.98175685454509	-14.2708653386712	-12.3966537882233	-3.56798918431204
G78579	-14.2378197626559	-8.60357877577094	-14.0085855205264	-14.1344594071154	-4.14535884456782	-11.6304158438287	-13.3858319882143	-6.09515922898576	-14.2622651745162	-1.55192337953291	-14.2183985745901	-5.04926251461821	-6.20786817985501	-13.5927443536324	-6.00831927010457	-3.66923659227553	-14.1497612197407	-12.7866013384532	-7.05780306515838	-14.0618271305782	-4.6983212623585	-14.0932916817353	-14.1976999327422	-4.73987825507564	-14.2686151708482	-11.1491714178379	-14.2747878391007	-14.2829031238281	-14.1671981812033	-11.9652788139045	-14.1919253178251	-13.805714644195	-14.0836290503587	-10.4899202686506	-13.6154302515033	-14.2079236370228	-4.06795737562894	-4.0412517035224	-10.0951792418178	-10.895865268966	-14.1982973415806	-9.93044023862093	-14.2397349284951	-14.1190997183192	-6.33201975259036	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-8.91509680848357	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-2.46917818830836	-12.4628129015403	-14.0862717063554	-14.0872050995697	-7.26267970897578	-14.2609737265324	-7.15978542059915	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-8.96974842805844	-8.67914144086053	-14.241852300378	-5.26228080116361	-14.2708653386712	-14.1346781686836	-13.7668031376675
G78580	-9.33031588038008	-6.98254280292345	-14.0085855205264	-14.1344594071154	-14.263543000882	-14.162181885352	-13.3858319882143	-3.8265192391089	-9.35320955273307	-14.2600094086985	-14.2183985745901	-14.2110092554701	-13.9500872598199	-13.5927443536324	-4.62652236703664	-14.1319781175193	-14.1497612197407	-14.203093637452	-7.87109670708044	-14.0618271305782	-3.36713687322371	-8.1088050080906	-14.1976999327422	-13.7311335468752	-14.2686151708482	-7.63283425327708	-14.2747878391007	-14.2829031238281	-12.6112385457396	-6.3133116457573	-14.1919253178251	-13.805714644195	-14.0836290503587	-9.64525077184648	-13.6154302515033	-14.2079236370228	-14.047651261994	-6.54797252790315	-10.4101577894477	-14.1244750004078	-8.74339186332564	-7.31310381952839	-11.3294749039407	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-8.08475655277245	-13.9741544434437	-13.8088547415062	-6.9172952169222	-13.9280410306545	-14.2087056848343	-14.2295450352174	-14.0862717063554	-12.7344587385556	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-0.470580989497464	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
G78581	-8.07679092723675	-7.56452840624523	-14.0085855205264	-6.90409439441473	-5.76067718703796	-6.55929487206532	-13.3858319882143	-5.28224805749373	-10.2173297326882	-7.19247758662787	-6.15016793344523	-5.54227475888675	-8.37270009821118	-13.5927443536324	-7.88330838533279	-7.26579206098928	-14.1497612197407	-5.00169050839611	-8.73716342197863	-6.83045367511701	-4.3293066201351	-14.0932916817353	-8.50489572404586	-5.75783259582106	-3.34635376524676	-14.187320761644	-9.26281378489716	-6.48751693808222	-8.51266891393771	-14.2286468676496	-11.4739998523468	-8.49596158111406	-14.0836290503587	-7.97888800340074	-13.6154302515033	-7.73609816632025	-3.71384007056708	-8.71517919423157	-13.0270288881885	-11.9573616299022	-10.134357154999	-14.1547411051289	-14.2397349284951	-8.77564804304049	-6.98437765167586	-6.56467166576979	-6.10645441722725	-11.2422279031565	-14.066668272339	-6.62320723268155	-14.0332497302791	-14.2379581130993	-11.7162609371732	-14.1034162651924	-4.36993417447697	-13.8088547415062	-12.0725880877503	-9.38965536624876	-14.2087056848343	-2.52674858708973	-14.0862717063554	-10.8943569766187	-14.1835110354742	-3.23159761323715	-14.0181818654611	-3.48221836027913	-4.10005530790224	-14.158173745199	-12.6432792082018	-14.2395877288277	-5.45102280707519	-14.241852300378	-7.82459195296723	-12.069982768684	-14.1346781686836	-13.7668031376675
G78582	-9.50017396411219	-14.1686770143251	-14.0085855205264	-14.1344594071154	-5.74684368449171	-14.162181885352	-13.3858319882143	-14.0531813946622	-7.38084270600071	-3.45928433394907	-4.50620649819448	-14.2110092554701	-13.9500872598199	-13.5927443536324	-4.74192747755902	-6.54248923563582	-14.1497612197407	-14.203093637452	-6.56259559866141	-14.0618271305782	-14.2072299801984	-6.84498209328954	-14.1976999327422	-13.7311335468752	-14.2686151708482	-7.79658765472335	-14.2747878391007	-14.2829031238281	-14.1671981812033	-8.42783593731302	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-3.6180870073651	-2.40863148021231	-7.43930058148079	-9.21494217552682	-8.2182888842832	-5.90719379775796	-11.6680100822435	-11.9443038455297	-5.72034704729907	-13.9413437028146	-14.0335118771984	-11.4935428387501	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-5.86606723351767	-13.990624531855	-13.9280410306545	-14.2087056848343	-1.26400866928232	-10.0105571205225	-14.0872050995697	-6.32607421617711	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-12.1843046429888	-14.2708653386712	-14.1346781686836	-13.7668031376675
G78583	-8.9245017091867	-14.1686770143251	-14.0085855205264	-14.1344594071154	-3.59838892962522	-10.3424855776059	-13.3858319882143	-14.0531813946622	-6.81763570231163	-0.657079771476278	-8.90241974762018	-14.2110092554701	-12.9500872598199	-13.5927443536324	-4.97391258033758	-11.0640552691091	-14.1497612197407	-12.0569139684111	-8.66415415041228	-14.0618271305782	-14.2072299801984	-7.64858012534308	-14.1976999327422	-13.7311335468752	-12.4825207094002	-14.187320761644	-14.2747878391007	-14.2829031238281	-8.98937396470528	-7.37435803887683	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-2.28791933169086	-8.25892535526686	-9.51565855022983	-8.42003723265866	-7.95368697983934	-11.2853068510597	-9.90241974762018	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-11.7351097684992	-8.9639594344015	-14.0872050995697	-10.3904646946225	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-11.7702257764324	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-13.2708653386712	-14.1346781686836	-13.7668031376675
G78585	-8.33382866004972	-14.1686770143251	-9.31117595269987	-14.1344594071154	-3.35345373348195	-5.56964045241526	-13.3858319882143	-4.21664611968313	-9.56755054010641	-10.2197918489773	-5.78998136929752	-12.2525755398377	-8.66274312579372	-13.5927443536324	-5.34634580593175	-14.1319781175193	-14.1497612197407	-3.18960849199833	-5.4605046885535	-14.0618271305782	-7.57219569699038	-14.0932916817353	-14.1976999327422	-13.7311335468752	-9.12772405265267	-14.187320761644	-14.2747878391007	-14.2829031238281	-10.4670857081182	-10.8930549469501	-8.93012884965961	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-9.71430139968086	-14.2562302528615	-7.40503152766445	-14.1244750004078	-10.7247993600455	-14.1547411051289	-14.2397349284951	-12.3302076076103	-14.1775855811384	-9.86418007065267	-9.81958868898617	-14.1297857940061	-11.8994219163411	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-1.88676986115486	-13.8088547415062	-13.990624531855	-13.9280410306545	-3.04794034588685	-3.68359963017364	-14.0862717063554	-14.0872050995697	-8.88535095512473	-9.08281521081211	-14.0181818654611	-7.86036397574054	-5.59622872526934	-14.158173745199	-14.2288271941611	-14.2395877288277	-11.4238905549158	-14.241852300378	-3.32798260363137	-14.2708653386712	-14.1346781686836	-5.37030931099753
G78586	-10.5532161061724	-14.1686770143251	-14.0085855205264	-14.1344594071154	-4.71361854453305	-2.24330273337073	-13.3858319882143	-4.28086470056933	-10.020973610775	-14.2600094086985	-4.81126179510615	-2.40339695456141	-13.9500872598199	-6.5827807501377	-7.47018379024732	-14.1319781175193	-2.87298423888189	-14.203093637452	-6.64615263955045	-8.29743933232333	-3.94584885243183	-7.44420315431796	-14.1976999327422	-6.00138249852558	-14.2686151708482	-14.187320761644	-14.2747878391007	-7.98496585112858	-14.1671981812033	-8.81659631618831	-8.64565335072702	-13.805714644195	-3.72792606361	-9.09580284806941	-7.22938756846789	-14.2079236370228	-7.89581219970346	-14.2562302528615	-14.1990643135679	-10.9443454588522	-10.2474562396485	-14.1547411051289	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-3.98525433638836	-12.2683533189185	-10.4266771017329	-7.90967113643143	-14.0332497302791	-14.2379581130993	-9.74886916058425	-14.1034162651924	-5.87056157661504	-11.3144927354914	-6.95672633302329	-13.9280410306545	-14.2087056848343	-10.4587027240131	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-6.76934917322961	-14.1069947521898	-13.6144159380918	-14.158173745199	-10.7822509145686	-11.5431664433976	-14.1645341940811	-14.241852300378	-5.91217486447294	-10.8836693405357	-14.1346781686836	-13.7668031376675
G78587	-11.6200668894742	-14.1686770143251	-14.0085855205264	-14.1344594071154	-4.41700711997611	-2.12194313729208	-5.23841116694872	-5.43807349889383	-13.0642754378833	-14.2600094086985	-3.61194351685594	-2.71028705481958	-13.9500872598199	-9.52265973595448	-7.90087438928346	-14.1319781175193	-2.39594463701477	-14.203093637452	-7.84926254691244	-4.14168667153177	-4.61065445385844	-8.88613928712174	-14.1976999327422	-4.83600268440988	-14.2686151708482	-11.7177140003487	-10.5636030818698	-14.2829031238281	-14.1671981812033	-8.91154906079587	-10.5701028452575	-13.805714644195	-14.0836290503587	-9.59627117482652	-8.0145867054712	-10.8771994234156	-8.28199203823702	-14.2562302528615	-14.1990643135679	-11.8846584406733	-8.25813099977942	-12.1314568562119	-10.8164965256698	-14.1190997183192	-14.1775855811384	-13.9413437028146	-6.21148790181074	-14.1297857940061	-14.066668272339	-6.12016654706283	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-5.95010525708387	-8.20255115832291	-13.990624531855	-13.9280410306545	-14.2087056848343	-11.8081983390398	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-5.76071806759714	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-11.202308423395	-14.1645341940811	-14.241852300378	-5.58776502168664	-14.2708653386712	-14.1346781686836	-13.7668031376675
G78588	-14.2378197626559	-7.04784304254913	-14.0085855205264	-14.1344594071154	-6.11986828837242	-3.58834045909365	-13.3858319882143	-5.57746115416291	-14.2622651745162	-7.01786382931274	-7.65594284333321	-14.2110092554701	-13.9500872598199	-6.72028803598586	-9.72669579113442	-7.85365379007029	-14.1497612197407	-5.488064856755	-8.86656176936353	-14.0618271305782	-4.2584455368487	-14.0932916817353	-4.67442953787579	-5.35557300999721	-4.29167112103501	-14.187320761644	-10.0901786295945	-11.6132494098177	-14.1671981812033	-14.2286468676496	-11.3497872219079	-13.805714644195	-14.0836290503587	-6.43841255610791	-13.6154302515033	-14.2079236370228	-2.5828041485677	-8.36938087412674	-11.3839789851996	-10.345516363132	-12.2825175003744	-14.1547411051289	-14.2397349284951	-14.1190997183192	-14.1775855811384	-4.82576507678261	-14.0335118771984	-14.1297857940061	-14.066668272339	-5.44617239018946	-14.0332497302791	-14.2379581130993	-11.1241599885481	-14.1034162651924	-4.06101654138834	-13.8088547415062	-9.7863707465128	-13.9280410306545	-14.2087056848343	-1.5650452081949	-14.0862717063554	-10.9432219943833	-7.97449530404947	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-7.40704670408681	-14.1645341940811	-8.62310203102244	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
