feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Dialister_invisus	Bifidobacterium_longum	Bacteroides_uniformis	Eubacterium_sp_CAG_180	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Roseburia_faecis	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Roseburia_inulinivorans	Faecalibacterium_prausnitzii	Sellimonas_intestinalis	Ruminococcus_bromii	Anaerostipes_hadrus	Parabacteroides_distasonis	Hungatella_hathewayi	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_atypica	Erysipelatoclostridium_ramosum	Agathobaculum_butyriciproducens	Gemmiger_formicilis	Lachnospira_pectinoschiza	Haemophilus_parainfluenzae	Dorea_longicatena	Blautia_obeum	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Clostridium_symbiosum	Gordonibacter_pamelaeae	Veillonella_dispar	Eubacterium_sp_CAG_38	Bacteroides_xylanisolvens	Eubacterium_eligens	Clostridium_clostridioforme	Roseburia_hominis	Ruminococcus_bicirculans	Coprococcus_comes	Enterococcus_faecalis	Clostridium_bolteae	Lactococcus_lactis	Bifidobacterium_pseudocatenulatum	Eubacterium_siraeum	Intestinimonas_butyriciproducens	Dorea_formicigenerans	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Ruminococcus_lactaris	Bacteroides_stercoris	Alistipes_putredinis	Barnesiella_intestinihominis	Bacteroides_dorei	Eubacterium_hallii	Odoribacter_splanchnicus	Alistipes_finegoldii	Collinsella_aerofaciens	Prevotella_copri	Parasutterella_excrementihominis	Bacteroides_caccae
G78575	0	0.0285359933048554	0	0	0.00816916084012621	0.281229186461099	0	0.000311008915322146	0.000661631703422539	0.0590572818601074	0.00524513684692379	0.015300158115372	0	0.00336647894092511	0.000194268032665039	0.00129505352774542	0.0664880841270613	0	0.00281358531757822	0.0162494905715982	0.0105128816111402	0	0.00449727494568598	0	0.00479087776539344	0	0.000180963373373355	0.000141549570659645	0	0	0	0	0.0171950216965981	0	0.000549292362185237	0.00101065393100664	0.00499995098283419	0.00287700752803632	0	0	0	0	0	0	0	0	0.027649582883926	0	0.00412114322435717	0.0143357203692733	0.000533686897151382	0	0	0	0.0255418447540329	0	0.00149292282157211	0.000389136275523688	0.0304870765742163	0.000506677438438941	0	0.00023778327170175	0	0	0.00918781757371431	0.0457247127944206	0.000858500646926554	0	0.109846268163111	0.000788276054274207	0	0.000139248764917474	0.00388896191446244	0.000108437974978838	0	0.0153717831984761
G78576	0	0	0	0	0.0198700687023764	0.0616210976277081	0.0463755293155577	0.0361391362898356	0	0.000279954507142541	0.000481693785780091	0.0001183230374954	0.000126824692767682	0.00120843528234947	0	0	0	0	0.000972489343675213	0.00369191881659359	0.0128728063353935	0	0	0.0381026185798375	0.00321832660819061	0.000230844945510891	0	0	0.00255539753590024	0	0.000235045763410136	0	0	0	0	0	0	0	0	0	0	0.000380274039355462	0	0.000573511662720732	0	0.00848155135804941	0	0.00220152863762575	0.00820449741564683	0	0	0	0	0	0	0	0	0.000879671271996658	0.00824670563358686	0.153766238286594	0	0	0	0	0.000675431506514318	0	0.0441198901426108	0.0725285213030977	0.000183635753881281	0.0177251510869166	0	0.000330664380354855	0.0112473898668071	0.294378415477493	0	0
G78577	0.111115935149584	0	0	0.000317619583773291	0.0496317863675674	0	0	0.0349042414469048	0.00796309810643707	0	0.0271385176518959	0	0	0.0158244579084025	0.000601726550046092	0.0737331605349414	0.000303614310788012	0	0.0149563310586436	0	0.103256175950245	0.00668111543996315	0.0109089072035621	0.027115308913806	0	0.00217671953490489	0.0011452311795391	0.0134138503146435	0	0.00451349933249869	0	0	0.019896290953544	0.00498147552553536	0.00543924787682562	0	0.000469476757999387	0.000567713744224701	0.00286677934242242	0.000858323158669239	0.00275503727153273	0	0.000655746888703597	0.000611730316464149	0	0	0.0622765471199907	0	0.0334174816818532	0	0	0	0	0	0.0152767516970139	0.186856851604629	0	0.00363036683311267	0.000205477362226878	0	0	0	0	0	0.0261037280536122	0	0	0	0	0	0	0.0661276970779499	0	0	0	0
G78578	0	0.00442664445651121	0	0.00120946952860727	0.0240024479767394	0.0629824323023988	0.0029529320198822	0.0243181576732125	0.000261639529617585	0.00166896581694064	0.00644846817715349	0.052252007430042	0	0	0.00328035691917401	0.0133710516136791	0	0.00237758539256393	0.00113246960580746	0.000395913777308814	0.0640720462944763	0.000171822974674235	0	0.0155615942808983	0.106868683490566	0	0.000268949015136943	0.000173825573446662	0.00017743025123703	0	0.000250224716614751	0	0	0	0	0	0.0180808635366115	0	0	0	0	0.000426553538526946	0	0	0	0	0	0	0	0.014570307888547	0.00618172202066622	0	0.000343245429593984	0	0	0	0.000560727656279554	0.000249123287289916	0.00801149651903275	0.175242211818277	0	0	0.000638528618588342	0	0	0	0	0	0	0.00432911789629402	0.0114383435384098	0	0.00548071232037815	0	0.000128466711251191	0.0584094980055618
G78579	0	0.00253521577698826	0	0	0.055727922791929	0.000311061440887821	0	0.0144252867238097	0	0.336337058933587	0	0.0297831574587211	0.0133412240953055	0	0.0153202512103782	0.0775175315988998	0	0.000139572438095372	0.00740184155576744	0	0.0379852143262353	0	0	0.0369066545537134	0	0.000434225362963378	0	0	0	0.000246627999931965	0	0	0	0.000685755907315897	0	0	0.0587994168973697	0.0598979870552817	0.000901567913747235	0.000517568618112801	0	0.00101062451412283	0	0	0.0122411531584893	0	0	0	0	0	0	0	0.00204286024446688	0	0	0	0	0	0.178095731684744	0.000174690664454852	0	0	0.00642193298321829	0	0.00689667937659645	0	0	0	0	0.00196692083191176	0.00240584863544179	0	0.0256948356196866	0	0	0
G78580	0.00154424262627898	0.00786078024922185	0	0	0	0	0	0.0700685959878105	0.00151993093478654	0	0	0	0	0	0.0402437532209239	0	0	0	0.00424604192156008	0	0.0963410304015201	0.00360103173616192	0	0	0	0.00500850859178179	0	0	0.000158876403662521	0.0125004114478653	0	0	0	0.00124139698781144	0	0	0	0.0106239090378563	0.000730551322130813	0	0.0023195154549823	0.00625110615695088	0.000386285764824304	0	0	0	0	0	0	0	0	0	0	0.00366156084461017	0	0	0.00822445514047705	0	0	0	0	0.000145870148954632	0	0	0	0	0	0	0	0	0	0.7174001977551	0	0	0	0
G78581	0.00354354805263943	0.00505411024474319	0	0.00798831457191671	0.017646477860779	0.0101449557560851	0	0.0245855288342736	0.000803659234031551	0.00654098521576148	0.0134713040357203	0.0205306981366789	0.00288642840667907	0	0.00405212071891118	0.00621689183913004	0	0.0298631621356158	0.0022420556974893	0.00840665498498572	0.0475930471180983	0	0.0026336978020467	0.0176813061053411	0.0940679771052971	0	0.00155743478637037	0.0106624613150543	0.00261954569114393	0	0.000336338465497655	0.00265005804372862	0	0.00379236424361785	0	0.00448742359114732	0.0729150879368009	0.00227648246372794	0.000114622061354319	0.000240585885347025	0.000851234415364254	0	0	0.00218303838393733	0.00755592241752581	0.0101072167936777	0.0138857300351354	0.000394954300726134	0	0.00970533699187147	0	0	0.000284347022606642	0	0.046271480846774	0	0.000222117882466819	0.00142635211375326	0	0.166022728892327	0	0.000502650861000376	0	0.101856054363377	0	0.085613546199817	0.0557898293094834	0	0.000149550675497316	0	0.0218712342587877	0	0.00422044050603131	0.000222519360790302	0	0
G78582	0.00134599045764976	0	0	0	0.0181512684044792	0	0	0	0.00584822752419467	0.0886198397073186	0.0428919692136437	0	0	0	0.0364264543432896	0.0104566796201663	0	0	0.0103119591422186	0	0	0.00847879975016465	0	0	0	0.00438402033887795	0	0	0	0.00283040050167099	0	0	0	0	0	0	0.0793828326708229	0.183573075590196	0.00561599466324485	0.00164023209284114	0.00327286311013008	0.0162418982285993	0.000299542385247513	0.000247334997902203	0.0184877160118157	0	0	0.000338047833768478	0	0	0	0	0	0	0	0.0167115646864031	0	0	0	0.405858628996003	0.000944933708119699	0	0.0121490190862007	0	0	0	0	0	0	0	0	0	0.000209429634293252	0	0	0
G78583	0.00204308454446507	0	0	0	0.0819607729368077	0.000764593603943915	0	0	0.00880067946091299	0.629547246142519	0.00207459664511172	0	0.000125448172098086	0	0.0315887300723478	0.000463678052372111	0	0.000232989467955695	0.00244713970164543	0	0	0.00494739980152379	0	0	0.000173466611178693	0	0	0	0.00195325004801844	0.00598309750944363	0	0	0	0	0	0	0	0.203280959888597	0.00324074444586721	0.00135622078878289	0.00289831295217363	0.00400433766566362	0.000397752737051028	0.00103729832255586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291211825340931	0.00198796337793713	0	0.000739584000256098	0	0	0	0	0	0.000284209136308342	0	0	0	0	0.00010043856841027	0	0
G78585	0.00295319438630302	0	0.00149996519872132	0	0.0932254045723866	0.0200629873056569	0	0.0512492455544125	0.0012557544967364	0.000799025323496439	0.0172213174781248	0.000195268269718535	0.00235114229430489	0	0.0234214611361986	0	0	0.104437534111772	0.0216395754925986	0	0.00500687099597248	0	0	0	0.00170335710986112	0	0	0	0.000673159027401544	0.000501058179514022	0.00195338474027114	0	0	0	0	0	0.00113430104289503	0	0.00562196103099239	0	0.000563038554802185	0	0	0.000185038499039906	0	0.0010223753166465	0.00105446871485397	0	0.000249425879193629	0	0	0	0	0	0.25766184750862	0	0	0	0.115213394019275	0.0741567108599446	0	0	0.00201496394808171	0.00175721384372802	0	0.00410033278848104	0.0196966211067449	0	0	0	0.000346809284379401	0	0.0948859370540146	0	0	0.0230356383146232
G78586	0.000500859974675912	0	0	0	0.0286820610502995	0.158945967341969	0	0.0387152656558505	0.000724331351433648	0	0.0268050615366548	0.142251335076423	0	0.00785120767573163	0.00424425561524351	0	0.102729811901921	0	0.00751379990769052	0.00239206402524966	0.0488350979302789	0.00432138024885148	0	0.0117477522320629	0	0	0	0.00297054879328458	0	0.00166913312111889	0.00187910018459896	0	0.0567980412943894	0.00137543931531731	0.00501520185547264	0	0.00315990927502244	0	0	0.000381921985882291	0.000619097739818098	0	0	0	0	0	0.0475192776572837	0.000152548724062466	0.000546774639819958	0.00312969962606056	0	0	0.000874679372591606	0	0.0128628083809969	0.000295494380905261	0.0060585350961097	0	0	0.000534770805795371	0	0	0	0	0.00689880347783082	0	0	0	0.000427336491275313	0.000252180546466541	0	0	0.0124970915710478	0.000398327225715894	0	0
G78587	0.000278343467030612	0	0	0	0.0410126737857604	0.201280259843285	0.023208700650459	0.0202090768795465	0.000102289472601685	0	0.0716582794970761	0.133872698449334	0	0.00119114189181277	0.00366580648092887	0	0.16646330545328	0	0.00379932326806257	0.0496361167112874	0.0358611677634427	0.00185171969922091	0	0.0306752316251025	0	0.000260127533553599	0.000578906369401315	0	0	0.00181939142167654	0.000576304093190314	0	0	0.00113189006423919	0.00338796345163114	0.000465807441769316	0.00281476207238471	0	0	0.000231702670325734	0.00286170313172932	0.000195270803371709	0.000485824951084714	0	0	0	0.0118229415269536	0	0	0.0125955172989814	0	0	0	0	0.0141712956322896	0.00297410144653528	0	0	0	0.000244313701194435	0	0	0	0	0.0161592344824018	0	0	0	0	0.000371825235533521	0	0	0.0182173347026644	0	0	0
G78588	0	0.00665575181524597	0	0	0.0126632550920023	0.073216871348475	0	0.0184427709583854	0	0.00679550539676912	0.00436657414452701	0	0	0.00835220223433665	0.00103939850538697	0.00380735974172498	0	0.0196217229685862	0.00188672336973996	0	0.0460139417452651	0	0.0344878226311968	0.0215090465684543	0.0449663400947923	0	0.000807909752599147	0.000281107776721595	0	0	0.000337429370420619	0	0	0.0101543931943507	0	0	0.146996758557231	0.00266302100225226	0.000329526340398909	0.000676859507935342	0.000176767772764078	0	0	0	0	0.0310534058758128	0	0	0	0.0201998446204275	0	0	0.000394551270957285	0	0.052762028961904	0	0.000997282358056079	0	0	0.297634813187376	0	0.000447271483886922	0.00350144245303649	0	0	0	0	0	0	0.005188789381849	0	0.00223355634550287	0	0	0	0
G78589	0.0819815683457425	0	0	0	0.000521341133815458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036001840545219	0	0.0168889325367772	0	0	0	0	0.0515003633786706	0	0	0	0.0307457258377686	0	0.0148662729489357	0	0	0	0.0138660940348193	0.411643678686248	0	0	0	0	0	0	0.00163372890121031	0	0	0	0	0	0	0	0	0.310343986140506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G78590	0.000192353435784461	0.0460286867691845	0	0	0.000860238974387085	0.130838546948342	0	0.110623731272548	0	0.0324921263126897	0	0	0	0.00229943878409422	0.00259982223061566	0	0.000852736890308128	0	0.0009416615935907	0.0022679300309626	0.0662497041678178	0	0	0.018956566134072	0.000100527926658026	0.000878344003964301	0.000351597673833791	0	0	0.000652681314869271	0.000347396506749575	0	0	0.00555544330214934	0	0	0	0	0.00114791889186816	0.00319588781763574	0.00127395390439464	0.000254070580807348	0	0.000631475423872752	0	0.179778042340162	0	0.00384296757639272	0	0	0	0	0	0	0	0	0	0	0.0188877470161211	0.303207631079914	0	0	0.00295982223861789	0	0	0	0	0	0.00021355932678098	0	0	0	0	0.000555054194055108	0.0148066132771684	0.0382156162982076
G78591	0.00507428538031571	0.0101677854733369	0	0	0.190793590652363	0.00010978406165601	0	0.0077380250057469	0	0.132283989851029	0	0.0467968323345185	0	0	0.106549785170505	0	0	0.125255508142585	0.00557346760414449	0	0.0124512339098047	0.00474633426814912	0	0.00829335021826212	0	0.0105034424859115	0	0	0.0472822039835902	0.00270637226924656	0.000774893335827243	0	0	0	0.00125165839483292	0	0	0.0043158046115911	0.000371084139125328	0	0.000314640920552867	0	0	0	0	0	0.00837701427983407	0	0	0	0	0	0.000386896246455911	0	0	0	0	0	0.0618594657929577	0.112706999749708	0.00129529180493504	0	0.000110284444799383	0	0	0	0	0	0	0	0	0	0.0308494214019675	0.000160823142280044	0	0.0277374385567029
G78592	0.0172849429996191	0	0	0	0.291847279571446	0.0566055786822442	0	0.00697700930875655	0	0.445529418623965	0.00517009553191306	0	0	0	0.00710724093873363	0	0	0.00010819243105788	0	0	0	0	0	0	0	0	0.00028761154589553	0	0	0.00325478896765788	0	0	0	0	0	0	0	0.000160184904871805	0	0.000618399886037306	0.00040832624906659	0	0	0	0	0.00919535485815071	0	0	0	0	0	0	0	0	0	0	0	0	0.0220024335282734	0.0286976416253949	0	0	0	0	0	0	0	0	0	0	0	0.000153873679726762	0.0774853153819383	0.00012291862306298	0	0
G78593	0.0050545061937379	0	0	0	0.124451450006276	0.0608135997691632	0	0.0314916229138548	0	0.220238127981413	0.0157621140571921	0	0	0.000219735047740115	0.126743815638594	0.021586343021712	0	0	0.000656804760359277	0.0483315088756657	0.0292183603284724	0	0	0.0206306905951499	0	0	0	0.000210133516295849	0.00622149232802632	0.000345055036278286	0.00321031204477114	0.00165336371151199	0	0.000213834106539993	0.00562979795277347	0	0.00127760377780256	0	0	0	0	0	0	0	0	0.0175470987622526	0	0	0.00585753427671714	0	0.000116318552809173	0	0	0	0.0201779183779813	0	0	0.00720774963606695	0.0428584359205293	0.141437559290707	0	0	0	0	0.0100164976313722	0	0	0	0	0.000835233219698542	0	0.000251340088744155	0.00483167065146891	0	0	0
G78594	0.00372548862560096	0.0076726383679975	0	0.00302596458628264	0.236811363786541	0	0	0.00029084261259764	0.000359523518705035	0	0.0100479364691607	0	0	0.00377925195880748	0	0.149534151230149	0.056940976470282	0	0.00615094581416909	0.0354115147643925	0.0855618919086684	0.000309564667177936	0.0226234504246002	0.00112011950077191	0	0.000259705933589769	0	0	0	0	0.00208926114963427	0	0	0.000147573841985859	0.0012390596122232	0.000211248851146651	0.00726866248440663	0.0154077503298886	0	0.000531225783973521	0.00111361183474133	0	0.000137161576336925	0	0.0131306679268178	0	0.039118481571291	0	0.0294822300670189	0	0.00287038130918222	0	0	0	0.00651497464012607	0.00849921207182061	0	0	0.0689755532016716	0	0.00143338853169033	0.000441419992751461	0.00980084539587634	0	0.00499208067103047	0	0	0	0	0.00110159768206948	0	0	0.0464187813244001	0	0.065352685463476	0
G78595	0.000701970688448327	0.0120233107473923	0	0.00540534431817284	0.00363476602093831	0.00128832973480429	0	0.0145034604984722	0.00181958323203147	0.000456745994321628	0	0	0	0	0.000633463789803633	0.0341229361796733	0.0585698979887275	0.00810381605427667	0.0118496932641117	0.0222308386454516	0.000423642660815944	0.000255225701228114	0.0105030576579062	0.0204354578506056	0	0.000272427433442548	0	0	0	0.0021371152075014	0	0	0.0397070985048194	0.00224302587270538	0	0	0	0	0.000430843385928963	0	0.000547555138802477	0.00454715789880041	0	0	0	0	0.0280859282529751	0	0	0.00527563125606749	0	0	0	0	0	0.0286031803402603	0	0	0	0.000343934634217666	0	0	0.000620662500713822	0.332034035827408	0	0	0	0	0.000209221068561604	0	0	0.00721742679487824	0	0.000183418470239953	0	0
G78596	0.00108464978542515	0	0	0	0.0361548595080514	0	0	0.0441565267845794	0	0	0.0777800701052178	0	0	0.0143051566066882	0.00513623575322107	0	0.141733205554135	0.061429819628721	0.00516283697421712	0.00132756093504692	0.00855729277973859	0	0	0.0261706012305965	0	0.00392648022544235	0.000404218553631612	0	0.00135156203669748	0.000102404700375747	0.00141586498820296	0	0.00549635228256977	0.000518123781881588	0.00279552831474965	0	0.0966720372465096	0.00748104337989114	0.00151006931218143	0.00025341163159389	0.00386827755393973	0.00249371446149378	0.000333915326713496	0	0	0.0258401860645404	0.0118317430770072	0.00308714169980402	0	0	0	0	0.00173977985589539	0	0	0	0	0	0	0.00112545165823111	0.00513753581289381	0.000291313371283742	0.0770661373357037	0	0	0	0	0	0.246789827653089	0	0	0.00821337699400403	0	0	0	0
G78597	0	0	0	0	0.00293249999124851	0.000183831343244023	0	0.00546033098643319	0	0.00850364987230323	0.00576848352644126	0	0	0.00147115083121672	0	0.113650277372292	0.0195243288980771	0.00734835289416846	0.000720922917357409	0.0119963453768868	0.0184578470629242	0	0.0044191534656659	0.0143853527026358	0.00156966762833063	0.000265345241363653	0	0	0	0	0.000159427182334588	0	0	0.000141724163969957	0.00464339169828456	0	0.0052250908779947	0	0.000197133611280723	0	0	0.0019403308264059	0	0.000386265858328845	0.0111354986025117	0.000497084752950378	0.0423412191778698	0.000266445428945635	0.00269996034323852	0.00258063999911985	0	0	0	0	0.0219608443239572	0	0	0	0	0.0114789571621962	0	0	0.000651211031480867	0	0.00258834131219373	0	0	0	0.0159238150104593	0	0	0.000273546639702069	0.00394357237909063	0.646894395494432	0	0
G78598	0.00149765299681135	0	0	0.00264202272475623	0.00464449470740253	0.144745616541819	0	0.0175059261467928	0.000304871858297001	0	0.00348682184390861	0.210953621768651	0	0.00210749673698091	0.000665556871754673	0.00704966160524036	0.161328425109798	0.0121637669998819	0.00418668680207925	0.00227343584882957	0.0237183904246231	0	0.0397321648712602	0.00812281454738882	0	0	0	0.00464369451879808	0	0	0	0.000863103433479271	0.00371067460600464	0	0.00754587856357744	0	0.023639871917811	0.00172100564102959	0	0.000156836966472998	0.000194345807306782	0	0	0	0.00136262116980972	0	0.0145651330018485	0	0	0.0140351080749733	0	0	0	0.0010707523763351	0.00040519550458043	0	0	0.00151975820700939	0.0325678762484318	0.174871417193032	0	0	0	0	0.000816492447269821	0	0	0	0	0.00369867177693782	0	0	0.00887929284932459	0	0.0367856703825092	0
G78599	0	0.0346428447086704	0	0	0.013649063917265	0.261017475491932	0	0.00235986571535706	0.000899306126646794	0.0351595780654544	0.00353409599775259	0.0539151480808733	0	0	0	0.0132401792649561	0	0.00521335435082483	0.00140313365515867	0.000850283988249093	0.00915873608521608	0	0.00999491370302829	0.0411245718566505	0.0317459364649076	0	0	0.000967636984862364	0	0	0	0	0	0	0.00386094360213072	0	0.000360562830174107	0	0	0	0	0	0	0	0.0012683727971552	0	0.00227362676984926	0	0.000594368416777017	0.00103556766235632	0	0	0	0	0.0136266537968547	0.00230203960108385	0.00897725412796419	0.000576460329484795	0	0.11097041423907	0	0	0	0	0	0	0.100800321425156	0.055884137276394	0.127473967243607	0.000146366098930277	0.0166332115583397	0.0088073774116391	0	0	0.000178080421118177	0
G78600	0	0.0265984973401503	0	0	0.000941599905840009	0.0926711907328809	0	0.0175421982457802	0.000351999964800004	0.0191517980848202	0.00382869961713004	0.00310729968927003	0	0.000482299951770005	0.000198899980110002	0	0.00234399976560002	0	0.00197919980208002	0.00579829942017006	0.0401679959832004	0	0	0.00795239920476008	0	0	0	0.000934299906570009	0	0	0	0.00175389982461002	0.0107424989257501	0.000701999929800007	0	0.000312099968790003	0.0297035970296403	0	0	0	0	0	0	0	0	0.0099413990058601	0.0159224984077502	0	0.000195399980460002	0.000904599909540009	0.00302459969754003	0	0	0	0.000477999952200005	0.00439909956009004	0	0.00110049988995001	0.00242789975721002	0.391362660863734	0	0.00145339985466001	0	0.0240392975960702	0.00399379960062004	0	0.0399200960079904	0	0.000210499978950002	0.00217369978263002	0	0	0	0	0.0282955971704403	0.0444391955560804
G78601	0	0.00620604973543925	0	0.000227808277274188	0.00947770475306913	0.000207398576543431	0.0323138587770767	0.0237115701092729	0.000361671902655332	0.0293207361458901	0.0261623349578054	0	0.0249576623769278	0.0192272387065572	0.00168179935923544	0.055710079000549	0.0685822971658429	0.00645136633441875	0.00242505262751386	0.0343558293256785	0.0956261511096224	0.000374778132046162	0.02189950883655	0.0351439038975225	0.0548522712845415	0	0.000103649264495415	0	0	0.000253220355635033	0.00157794999963483	0.00144318594628027	0.0350913789324066	0.000521447844160329	0.000933143523116537	0	0.0108308479020078	0	0.000610290070870685	0.000256722019976095	0.00139716407208346	0	0.000400590400617413	0	0.00646387227849397	0	0.00594362500496486	0	0.000204797340175786	0.00537205333695105	0	0	0.000220804948592066	0	0.0207146456710875	0.000757860210958268	0	0.00114434390665883	0	0	0	0.000313649077406491	0.000419099197848737	0.0426911911231408	0.00950061564261493	0	0	0	0.202797089456619	0.0115132722583044	0.0247837797305059	0.0370056888038885	0	0	0.0154522444517879	0
G78602	0.00468705781234823	0.000391738557927939	0	0.0156628399464891	0.0129859931457757	0.000731758823095729	0	0.0122014156407121	0.00465484641917846	0.000129645855739175	0.00513751713981235	0	0.0164842304723181	0.00372041591110776	0.0136415250073951	0.071696158931414	0	0	0.00844478692113401	0	0.0704780280785314	0	0	0.0378022706631336	0.0514118843835065	0.00082189070274156	0	0	0	0.00218137155111763	0	0	0	0	0	0	0	0	0.000521884590579688	0.00172601048991028	0.000837996399326442	0	0	0	0.00202581653130712	0.0847175646025999	0	0	0	0.000661333913805313	0	0	0.00171080511176803	0	0	0.000234582971997195	0	0.0027761819355506	0	0.140835113379602	0	0	0.00037193155219001	0.0431064467502155	0.00621109686496114	0	0.066452404215371	0.049613748382803	0	0.00512661328311824	0	0.045354241795323	0	0	0	0
G78603	0.000471046872414819	0	0	0	0.019869595339827	0.435847397218453	0	0	0	0.369495208606043	0	0	0	0	0.0126799536095355	0	0	0	0.00715513096983639	0	0.0374424745635689	0	0	0.0172716853114801	0	0	0	0	0	0.00271734726887844	0	0	0	0.00178715723562607	0	0	0	0.000900080645145156	0.00123298444454981	0.000899680520386256	0.00257480282352037	0	0.000262681904217735	0.00115245933682122	0.00271704717530926	0	0	0	0	0	0	0	0.00207384662537779	0	0	0	0	0	0	0	0.00374806864780439	0	0.0506149817513101	0	0	0	0	0	0	0	0	0	0	0	0.00173234014365679	0
G78604	0	0	0	0	0.0287075444412486	0.000113710870759245	0	0	0	0.258036368276807	0.0416084777704749	0	0	0	0.0199071031190582	0	0	0	0.00588296241120651	0.108054830041752	0.029119983870458	0	0.0184029593229113	0	0	0.000353633807391987	0	0	0	0.00236562615386031	0	0	0.00309899626404284	0	0	0	0	0.0193724520064118	0.00116191107869912	0.000855481784058556	0.00197958924873218	0.00225731579939042	0	0	0.000503448129641194	0	0	0	0	0	0	0	0.00573324809851822	0	0	0.0163363617561839	0	0	0	0.396846438519523	0	0	0.00108760397494	0	0	0	0	0	0	0	0	0	0	0	0.0308006445416182	0
G78605	0.00118783245881219	0	0	0	0.0366976817363158	0	0	0	0.000162331768327062	0.111328086906608	0.0475394034612574	0	0	0	0.0358496157698062	0	0	0	0.00271793189927269	0.167000882072622	0.0640207288566372	0.00159991310299426	0	0	0	0.00349878471216817	0.000893174794307246	0	0.000436885498492055	0.0214856047328462	0	0	0	0.000167432766592422	0	0	0	0.000273453514852857	0.00189006988667682	0.0100153600059532	0.00137596927718755	0.00909968080753404	0.000117222940529462	0.00441886477183585	0	0	0	0	0	0	0	0	0.0093192237720922	0	0	0.00663559858664341	0	0	0	0.432943627067817	0	0	0.000475693093138327	0	0	0	0	0	0	0	0	0	0	0.000204339989335913	0.0161814667130357	0
G78606	0.0218753398357024	0.016078411795384	0	0	0.0482915599492939	0.226482068830217	0	0	0	0	0	0	0.225746648113242	0	0.00934437508197325	0	0	0	0.0128017828575042	0	0	0	0	0	0	0	0	0	0.000637377960528587	0	0	0	0	0	0	0	0	0.0779790066447978	0.00316427994248292	0.000335746419013332	0.000521627481744789	0	0	0.000119452093057782	0	0	0	0	0	0	0	0	0.00784362060294494	0	0	0	0	0	0	0.338677497256554	0.00108997533824501	0	0.000637177873270533	0	0	0	0	0	0.000391870894897265	0	0	0	0	0	0	0
G78607	0.000203225118624662	0	0	0	0.00869987530458765	0.570869259440467	0	0.00662371869163029	0	0.0241117802160347	0	0.00681184194366424	0.0207109598746405	0	0.000932515258885998	0	0	0	0.00730320267585074	0	0	0	0	0.00212426255885227	0.0410756769536715	0	0	0	0	0.000238729506967061	0	0	0	0	0	0	0	0.00116714425903042	0.00032153974231215	0	0.000341642226979255	0	0	0	0.0172423311521304	0	0.0147759263044912	0	0	0	0	0	0	0	0	0	0	0	0	0.000279134501024327	0.00133036443304392	0.000114114104503317	0.0116266370523397	0	0.00359754465651955	0	0	0	0.206996784802602	0	0	0	0	0	0.0396398994915772	0
G78608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211384257723148	0	0	0	0	0	0	0	0.00320869935826013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G78609	0	0.167731004756752	0	0.0008118300333788	0.00326396791431086	0.0818841156001841	0	0.00904927231647551	0.000486596580846688	0.0971754031245076	0	0	0	0	0.00504106837032968	0.00604976342600899	0	0.000113826693994433	0.0022940842512094	0	0.0388231262546635	0	0.00698675267886361	0.0166881967936174	0.0633714824919	0	0.00160961976970102	0.00103657507412023	0.00766820852528843	0.00155325800580245	0.000223240723199655	0.00189182974053832	0	0.00233770945992092	0	0.00184680050212114	0	0.00223902622918037	0	0.000391523712206404	0.000341179218474945	0	0	0.00315144496218597	0.00825489236658132	0	0	0.00261721165918302	0.00115000061677019	0	0	0	0.000999970013937	0	0.0130340089089696	0	0.000687773980100286	0	0	0.245858638879448	0	0.000321021363415138	0.000120947130358843	0.0841878274836609	0	0.034523084705413	0	0	0	0	0	0	0.00100057174095371	0.000157652478378193	0	0
